"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","8e354de1c6020b04f1da020a8f000d08","3090","60-80","7,391","6-8","8","4","7,532","222,49","6,054","178,845","121"
"12204100","ENFERMAGEM - D","5525f3cc05b180d369294a2c6fcfc084","3120","60-80","7,75","6-8","8","4","7,852","323,333","6,374","262,488","121"
"12204100","ENFERMAGEM - D","7f490d2cf9af46aeee5db87268ecd50b","3090","60-80","8,073","8-10","8","4","8,183","427,702","6,578","343,8","121"
"12204100","ENFERMAGEM - D","2725b8a96a5f9a07b8c67e29089e53f3","3090","60-80","8,152","8-10","8","4","8,235","444,052","6,62","356,942","121"
"12204100","ENFERMAGEM - D","9ac7084ff2e14c880f3b222ce877b3ad","3060","60-80","8,576","8-10","8","4","8,688","586,398","5,939","400,843","121"
"12204100","ENFERMAGEM - D","a53fced1b2f16a847085927b8da6e81c","3090","60-80","8,582","8-10","8","4","8,582","553,151","7,949","512,361","121"
"12204100","ENFERMAGEM - D","819a8a0fd631447ce79ac5201b364b30","3090","60-80","8,015","8-10","8","4","8,1","401,42","6,511","322,674","121"
"12204100","ENFERMAGEM - D","f76f6a893e8bed043245d0b3fcbb8e01","3090","60-80","8,341","8-10","8","4","8,341","477,362","7,726","442,161","121"
"12204100","ENFERMAGEM - D","036a8974bced13ed68d785f7cecafd7c","3090","60-80","8,267","8-10","8","4","8,267","453,831","7,657","420,365","121"
"12204100","ENFERMAGEM - D","05ada9db044cc71719e2740d0baad7a5","3090","60-80","8,139","8-10","8","4","8,139","413,797","7,539","383,283","121"
"12204100","ENFERMAGEM - D","0da878648f7346de8f4d43d476745366","3090","60-80","7,859","6-8","8","4","7,859","325,478","7,279","301,477","121"
"12204100","ENFERMAGEM - D","30cdfb570f6f67afe1dc5713e9f2752e","3090","60-80","7,499","6-8","8","4","7,499","212,1","6,946","196,459","121"
"12204100","ENFERMAGEM - D","a2bd7231ba5623c0e0842895bd24dcec","3120","60-80","7,985","6-8","8","4","8,086","396,88","6,564","322,195","121"
"12204100","ENFERMAGEM - D","12a85a7228191cbcd70db4a07bbba936","3090","60-80","8,674","8-10","8","4","8,674","582,031","8,034","539,111","121"
"12204100","ENFERMAGEM - D","f1f4244300dc0441dbbaa98af1ff09c6","2850","60-80","7,805","6-8","8","4","8,022","376,736","6,643","311,999","121"
"12204100","ENFERMAGEM - D","6edcb39e632bbb04c5d1ead4b8bd57cf","3090","60-80","7,125","6-8","8","4","7,218","123,781","5,802","99,499","121"
"12204100","ENFERMAGEM - D","331f7d4e700b4520c5046c6de2cebd99","3090","60-80","8,123","8-10","8","4","8,213","437,023","6,602","351,292","121"
"12204100","ENFERMAGEM - D","38f2e82d344b77febec1ba95d68c1cca","3120","60-80","8,152","8-10","8","4","8,152","417,915","7,625","390,856","121"
"12204100","ENFERMAGEM - D","8382c086a75a368d7b917026097325ca","2880","60-80","7,358","6-8","8","4","7,516","217,64","5,51","159,536","121"
"12204100","ENFERMAGEM - D","b3e8d40e7a1788bd80bffe3de1e44695","3090","60-80","8,453","8-10","8","4","8,453","512,659","7,83","474,855","121"
"12204100","ENFERMAGEM - D","0121ffee0fcd8196eef44d1c34fc5c20","3060","60-80","7,644","6-8","8","4","7,74","288,165","6,16","229,334","121"
"12204100","ENFERMAGEM - D","27403b045dcc7a3fad61eeaed07014a0","3120","60-80","7,999","6-8","8","4","7,999","369,575","6,15","284,161","121"
"12204100","ENFERMAGEM - D","ea79b0e28e63c23dc0f69e89c81e7b96","3120","60-80","8,031","8-10","8","4","8,031","379,78","7,511","355,19","121"
"12204100","ENFERMAGEM - D","3836ff05f728a0760970c1378849d54d","3090","60-80","8,343","8-10","8","4","8,343","477,821","7,728","442,586","121"
"12204100","ENFERMAGEM - D","4dac8d9cd2d471e22186283543f96f46","3090","60-80","8,432","8-10","8","4","8,432","505,783","7,81","468,486","121"
"12204100","ENFERMAGEM - D","801b9df4ee8ccc3825ffdecbe1d2f0a4","2880","60-80","7,253","6-8","8","4","7,608","246,658","5,522","179,026","121"
"12204100","ENFERMAGEM - D","e34fb2baf4439f0766aa74bc96b7dc96","2460","40-60","7,666","6-8","7","3","7,666","264,956","7,538","260,508","121"
"12204100","ENFERMAGEM - D","022a3a579cb16c79e21083f3abf346e6","2910","60-80","8,596","8-10","7","3","8,596","557,507","8,569","555,788","121"
"12204100","ENFERMAGEM - D","4cf9dadcdfd7659a28b2db846b9e2268","2940","60-80","8,393","8-10","7","3","8,393","493,763","8,454","497,316","121"
"12204100","ENFERMAGEM - D","e5a509628deedf473e358f7267fa4a66","2280","40-60","6,802","6-8","7","3","7,007","57,451","5,073","41,591","121"
"12204100","ENFERMAGEM - D","ec15a9bbde16364d7693ab50760d1586","2880","60-80","7,439","6-8","7","3","7,47","203,05","7,294","198,271","121"
"12204100","ENFERMAGEM - D","855d8a63d25fa4618a7c25dd69235ee4","2850","60-80","7,756","6-8","7","3","7,756","293,046","5,938","224,378","121"
"12204100","ENFERMAGEM - D","60987c027a45064d75ae4985e30db4c9","1620","20-40","5,478","4-6","7","3","6,979","48,47","2,432","16,891","121"
"12204100","ENFERMAGEM - D","0b7fbfc5954a3f6df5948fe1c4de7890","1500","20-40","6,063","6-8","7","3","6,54","-89,621","3,112","-42,642","121"
"12204100","ENFERMAGEM - D","7504abeb0aa4ded863230fc32b429721","2820","60-80","7,682","6-8","7","3","7,716","280,535","7,376","268,168","121"
"Cód. Curso","Curso","3a0b636311f021972314a0cf978618d8","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","aa1f088607a66f76b02a58a2e804d302","2490","40-60","7,23","6-8","7","3","7,308","152,069","6,087","126,668","121"
"12204100","ENFERMAGEM - D","a06af56704f23835b17195ce621748b0","2490","40-60","7,417","6-8","7","3","7,499","212,369","6,247","176,895","121"
"12204100","ENFERMAGEM - D","69aabd66e801daf257b4da0d24cfbf74","2490","40-60","7,329","6-8","7","3","7,398","180,323","6,162","150,202","121"
"12204100","ENFERMAGEM - D","f4240f2971ee4946966b09aa7b20e87b","2820","60-80","8,516","8-10","7","3","8,516","532,351","8,227","514,296","121"
"12204100","ENFERMAGEM - D","7f1f45eeb84575f73d9c5a29aea8e6ec","3090","60-80","8,389","8-10","7","3","8,522","534,39","6,832","428,391","121"
"12204100","ENFERMAGEM - D","c79933e64aebd6c936b6ee3a8b2ed8c8","2130","40-60","6,4","6-8","7","3","6,742","-25,957","4,366","-16,81","121"
"12204100","ENFERMAGEM - D","928c1b9c8aa353550ce67a87c208aea6","2430","40-60","7,098","6-8","7","3","7,255","135,42","5,824","108,708","121"
"12204100","ENFERMAGEM - D","453797188b63e7de587ce0a75cdb6044","1560","20-40","7,588","6-8","7","3","7,588","240,403","7,097","224,838","121"
"12204100","ENFERMAGEM - D","28fdd5e39ba56bc78c35c0f0596803a8","1500","20-40","6,079","6-8","7","3","6,626","-62,55","3,256","-30,738","121"
"12204100","ENFERMAGEM - D","af5d452cbb03d50b82e7d2a5707f9a53","2250","40-60","7,234","6-8","7","3","7,483","207,312","5,408","149,811","121"
"12204100","ENFERMAGEM - D","1225d06dade07b122d6a88a75fc411ea","900","20-40","2,676","2-4","7","3","7,583","238,789","0,578","18,19","121"
"12204100","ENFERMAGEM - D","e1224eab60064f2e65a054aafe25daca","2850","60-80","7,92","6-8","7","3","7,92","344,762","7,733","336,612","121"
