"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","f3e1e2f1b590df69534cb6782c7531a5","3000","80-100","6,297","6-8","16","8","7,41","370,814","2,573","128,755","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","89d12a0397da77e5ecd65f408649dd1f","2265","60-80","6,416","6-8","15","7","7,513","399,12","1,713","90,975","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","e68c55cd51007c9f422d89591f60b584","3090","80-100","6,123","6-8","15","7","7,182","308,993","2,682","115,385","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","a947d9fe90c7be26179b841c8fb7df8d","2715","80-100","5,421","4-6","14","7","7,048","272,432","2,508","96,96","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","50b3cadc23d37bec9d5cd33b17522855","2910","80-100","6,475","6-8","14","7","7,157","302,027","2,45","103,41","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","6d79dee6a626d696d01839fa3c73f68a","2925","80-100","6,984","6-8","14","7","7,317","345,754","3,326","157,17","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","e0b908b0efb9dcce7ee3bbf382f43c95","2460","80-100","6,506","6-8","12","6","8,261","602,584","3,099","226,04","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","1a5e1bf99d8036b0619911fd135c95d1","3015","80-100","6,646","6-8","12","6","7,206","315,414","3,994","174,801","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","6d2d7cb9888d1069dfd9222853466644","2745","80-100","6,614","6-8","12","6","7,239","324,498","3,353","150,306","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","5e8ad4b011a581595b00220baa1c1c26","3000","80-100","7,368","6-8","12","6","7,719","455,059","4,574","269,665","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","2c29665e5299e8d52de3573c6bcc6673","2880","80-100","5,706","4-6","12","6","6,634","159,788","1,481","35,666","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","8238c5bd516161a37071203c6802eeed","2085","60-80","6,092","6-8","12","6","7,148","299,689","2,462","103,214","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","7e865e4424dadd648347d31e47098759","2490","80-100","6,42","6-8","12","6","7,746","462,35","3,34","199,382","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","866d006b6044c8016855aff8608d204a","2700","80-100","6,848","6-8","10","5","7,709","452,307","4,27","250,509","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","8173a163accc103de37c0943f5765dda","3075","80-100","8,325","8-10","10","5","8,425","647,331","6,467","496,878","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","6f984db444cf27862c1124ef1a710ccf","2775","80-100","7,045","6-8","10","5","7,434","377,498","4,312","218,981","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","e10264a3f56b079caad119824d42880e","2685","80-100","7,161","6-8","10","5","7,841","488,208","4,95","308,23","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","d82f1215ec483d5de007831c9fe0b5d0","3000","80-100","7,419","6-8","10","5","7,829","485,001","5,773","357,605","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","43db7b6a3fdaace94fcdb5327c52bfa8","3000","80-100","8,039","8-10","10","5","8,24","596,739","6,02","435,973","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","61d10e83a154bc828fc2e2d82b9fdef8","2955","80-100","6,438","6-8","10","5","6,61","153,096","2,057","47,656","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","697ac767861ccd064f32744cafb51111","2970","80-100","7,515","6-8","10","5","7,738","460,336","5,466","325,171","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","3bd3ce8bf63c15d0ec8cb3770f104bb5","2685","80-100","6,525","6-8","10","5","7,561","412,057","1,144","62,364","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","c1fee59dacfd7be9f3b7fb0e5ba5d07d","3030","80-100","7,918","6-8","8","4","8,04","542,462","7,811","527,015","28"
