"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12205100","MEDICINA - D","e3b6913254e946655f4628a7bd95a3c5","2590","20-40","9,229","8-10","5","2","9,229","761,408","8,356","689,426","381"
"12205100","MEDICINA - D","949bff44e3c2bbc32a4bbf14a1c2af4c","2590","20-40","8,84","8-10","5","2","8,84","636,882","8,004","576,673","381"
"12205100","MEDICINA - D","1b4732323c02d65bb2c1f1f29051ce03","2590","20-40","8,703","8-10","5","2","8,703","592,961","7,88","536,904","381"
"12205100","MEDICINA - D","c9033f533f5eec0f5a04d44fd68bd62a","2590","20-40","8,233","8-10","5","2","8,233","442,329","7,455","400,512","381"
"12205100","MEDICINA - D","c884d9cb80ec6b22aba3fd30099bcce4","2590","20-40","8,718","8-10","5","2","8,718","597,662","7,894","541,161","381"
"12205100","MEDICINA - D","34b27a2e211365498bf8df9139278ff0","2590","20-40","8,785","8-10","5","2","8,785","619,19","7,954","560,653","381"
"12205100","MEDICINA - D","6b99984d758db07006db05700ef6d32b","2590","20-40","8,799","8-10","5","2","8,799","623,767","7,967","564,798","381"
"12205100","MEDICINA - D","15033eb2d2a8033b9cdfeceae9c5349c","2590","20-40","8,852","8-10","5","2","8,852","640,532","8,015","579,977","381"
"12205100","MEDICINA - D","3668433fef52fc5e85a8157e28998f27","2590","20-40","8,987","8-10","5","2","8,987","684,02","8,138","619,354","381"
"12205100","MEDICINA - D","b48ac2bfe737277044489f23c320abde","2590","20-40","7,835","6-8","5","2","7,835","314,648","7,094","284,902","381"
"12205100","MEDICINA - D","d90763cba6fd9cf273e7ede6ee639149","2590","20-40","8,924","8-10","5","2","8,924","663,668","8,08","600,926","381"
"12205100","MEDICINA - D","3a0562793689ab69ecdc596283885408","2590","20-40","8,486","8-10","5","2","8,486","523,305","7,683","473,833","381"
"12205100","MEDICINA - D","d6b7d62533f3ee3edf8a15619dbe4c6e","2590","20-40","7,988","6-8","5","2","7,988","363,766","7,233","329,376","381"
