"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","17c74e64ee5feaf2bf13aaf5ac2e38ce","2565","80-100","7,473","6-8","11","5","8,48","573,179","4,588","310,09","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","1f0fcf61168919ba8c4f2c6a7cd43f0b","1830","60-80","7,822","6-8","11","5","7,925","468,724","4,442","262,728","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","7077fce097a73207b6f54bf3d47d825a","2010","60-80","7,937","6-8","11","5","8,063","494,813","5,028","308,524","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","a51e0d346558d71f919712fb86a332dd","2565","80-100","7,569","6-8","11","5","7,873","459,038","4,893","285,263","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c34563d393b567bb7434dcd183a883e9","2415","80-100","6,633","6-8","11","5","7,484","385,816","4,486","231,264","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","d01f9086e1def27daaf1541dbe862857","2775","80-100","7,205","6-8","11","5","7,541","396,576","4,686","246,447","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","3d70386c4bae4f1321468c11ec818cbd","2445","80-100","6,699","6-8","11","5","7,542","396,724","3,996","210,225","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","7bfc1a3c396d5bd054347d72e09112b6","2775","80-100","6,673","6-8","11","5","7,608","409,117","4,348","233,799","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","594c84e845c30a17117d1e417c91a316","2445","80-100","6,276","6-8","11","5","7,457","380,775","3,796","193,822","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","ced87c3e170c4da62924198e5828769d","1470","40-60","7,806","6-8","10","5","7,806","446,439","2,173","124,273","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","bfd3f333e895a00b87ce0f1081742ba1","2805","80-100","7,578","6-8","10","5","7,73","432,13","5,592","312,595","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","0bb177765deeba93e17ca82c704ee826","2805","80-100","7,871","6-8","10","5","7,927","469,208","5,734","339,417","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c1e406057fcaf7c52428293c8d3b683b","1740","60-80","6,645","6-8","1","0","7,75","435,881","4,041","227,281","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","d0d526382703733fd6163922c819346c","1050","20-40","6,651","6-8","10","5","7,083","310,384","1,146","50,204","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","d8f0a979cb1006f2bc7bbdd28b2db185","2805","80-100","8,069","8-10","10","5","8,232","526,62","5,955","380,947","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","ca379dacbcced1864a389bd2019f09c6","2805","80-100","6,713","6-8","10","5","6,936","282,707","4,8","195,661","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","d7d411b10df89a134d477575e716e392","2805","80-100","7,156","6-8","10","5","7,287","348,73","5,212","249,446","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","e1c39e72e871eedcc7a0427e14b3cf22","2805","80-100","7,583","6-8","10","5","7,726","431,369","5,465","305,148","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","e48f12059ae7e0d9f551d6eabb5c9be8","2475","80-100","7,133","6-8","10","5","7,342","359,098","4,831","236,296","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","e8700ff2e6793b2a64ef9865967148bd","1200","40-60","5,588","4-6","10","5","7,572","402,491","1,405","74,662","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","f5e534050f2504db589fcc2e45b52c8f","2805","80-100","7,608","6-8","10","5","7,75","435,827","5,606","315,269","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","802f5e6df09e78c5037a6017105aef3d","2805","80-100","7,416","6-8","10","5","7,536","395,704","5,273","276,86","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","6496b3833de63cf1ad2b2a04ac145535","2370","80-100","6,779","6-8","10","5","7,565","401,133","4,632","245,58","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","dffbd174a2960533e7635ef35636f5a0","1500","40-60","5,259","4-6","10","5","7,084","310,599","2,131","93,443","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","17661ee5018dca2ba4078fa245e74b1b","2565","80-100","7,086","6-8","10","5","7,519","392,484","4,977","259,777","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","8b0bb86b48e5bbec543fe33048b950cd","2235","60-80","6,653","6-8","10","5","7,24","339,995","4,069","191,076","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","4c45bf6aaeb383caf45f39fae311c712","2565","80-100","8,193","8-10","10","5","8,35","548,693","5,586","367,053","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","580097f66a0c633e74f1573918cc3c9a","2130","60-80","6,467","6-8","10","5","7,034","301,157","3,528","151,039","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","8586d27497729375b1301858be96faad","2805","80-100","8,399","8-10","8","4","8,399","557,936","7,77","516,165","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","53bd4609770cd1b91ab02503e8b342c9","2565","80-100","8,934","8-10","8","4","9,038","678,171","8,169","612,976","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","ab9ae18ede990029dfbb4d8276521e61","2565","80-100","7,088","6-8","8","4","7,142","321,419","6,381","287,2","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","3b082ddb027d0e3a33f2c4bc82233c86","2565","80-100","7,546","6-8","8","4","7,634","414,045","6,9","374,242","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","3b7eafeed916ec560f42cfe90c77fcee","2565","80-100","9,085","8-10","8","4","9,212","710,879","6,947","536,115","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c9141f53f537b2fc0f5a8dfcf54145b2","1200","40-60","5,488","4-6","8","4","7,14","321,133","2,367","106,447","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","95193981a86a15e1f2bdb51f5a5e14ce","2565","80-100","8,139","8-10","8","4","8,235","527,022","7,443","476,357","66"
"Cód. Curso","Curso","dc42deadfcd16ef9e4c134f9973b32c8","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","8749924fa35fa6c801e23a80e0e2ac2a","2565","80-100","7,814","6-8","8","4","7,905","465,088","7,145","420,378","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","9db21ee082f21adb1582562a2f8eef0b","1560","40-60","5,293","4-6","8","4","7,119","317,226","2,745","122,322","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","5d4f83371a7b7b7be48111e7d9ea4727","2265","80-100","7,463","6-8","8","4","7,56","400,19","5,947","314,809","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c7dd138fe51df91aabdb02d231a1bfde","2565","80-100","7,859","6-8","8","4","7,951","473,668","7,187","428,133","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","2a5d538872184d9af529421ac8b79c83","2565","80-100","7,799","6-8","8","4","7,799","445,177","7,05","402,381","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","5a738823fc620165a534c7fba1f3e095","2805","80-100","8,239","8-10","8","4","8,239","527,817","7,622","488,301","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","87c0840136c57dd7957b5666454e5ce3","1770","60-80","5,982","4-6","8","4","7,103","314,247","3,48","153,939","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","827994c3fc290d6b033d2edb8308a8f7","1470","40-60","6,4","6-8","8","4","7,286","348,544","2,923","139,849","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","6c93d9f1d2f55042307ef9aae694c572","2565","80-100","7,112","6-8","8","4","7,174","327,58","6,41","292,705","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","8312224ae09c6bb95170938e48301c57","1530","40-60","5,529","4-6","8","4","6,594","218,447","2,584","85,589","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c7d27ab9f98225d4eaf057fb09163b6e","2070","60-80","6,907","6-8","8","4","7,113","316,063","4,962","220,464","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","a6e74e802e1c399c6a81f0acd06e7bf5","1980","60-80","6,783","6-8","8","4","7,147","322,444","4,625","208,641","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c40559e9b4940aebdfe4d06515fa6ae1","1800","60-80","6,974","6-8","8","4","7,972","477,579","3,861","231,297","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","20face2f64ebe6ca46ec126722e53941","1980","60-80","9,089","8-10","8","4","9,089","687,836","6,227","471,251","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","a76183c4d9f90c1d5193ca0af3657102","2565","80-100","7,811","6-8","8","4","7,902","464,538","7,143","419,881","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","5ea440cd318147d7a2df10a7b3914d77","1740","60-80","6,274","6-8","8","4","6,928","281,176","3,561","144,519","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","013e46b7b5da610d71945d6af37790fa","2130","60-80","7,154","6-8","8","4","7,27","345,667","5,297","251,844","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","113c68b2e99579196e710e9f923033e4","2565","80-100","7,474","6-8","8","4","7,474","384,013","6,835","351,156","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","29b1804fa0b41de42580952465bebbaa","2070","60-80","7,71","6-8","8","4","7,841","452,92","5,623","324,825","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","b5458f2c915b48a0865f981a7b4b7e46","2565","80-100","8,136","8-10","8","4","8,136","508,541","7,44","465,029","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","1b52a585aa8eee906895ffb9d3fe1600","2565","80-100","7,604","6-8","8","4","7,604","408,325","6,953","373,388","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","692b4fc4a0b76827504021f4cb428651","2355","80-100","7,488","6-8","8","4","7,585","404,789","6,21","331,406","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c77246f484936426b965b61cd24f93cc","2805","80-100","8,958","8-10","8","4","8,958","663,191","8,288","613,541","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","499a14b27580dd4d3a74eeeaf6451518","1530","40-60","7,847","6-8","6","3","8,041","490,655","5,627","343,374","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","7b638b72d09e3f8768cbe50b2ecf72b7","1470","40-60","6,534","6-8","6","3","6,963","287,888","4,257","176,017","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","65c1fef4de91400662c36607f467d740","1770","60-80","7,593","6-8","6","3","7,671","421,056","6,347","348,353","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","524e2f64aec878b9b39d8b10934d6102","1560","40-60","7,07","6-8","6","3","7,204","333,144","5,144","237,887","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","38390c60104b538850e75b282e695376","1500","40-60","7,0","6-8","6","3","7,328","356,498","4,838","235,359","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","51a1caecdbfd0d16bdab84ef4bebcbad","1800","60-80","7,962","6-8","6","3","7,962","475,698","6,812","407,014","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","28005d7965d158af5c112c7d5679b78a","1470","40-60","6,672","6-8","6","3","7,271","345,857","4,61","219,291","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","52f635e4588bc669d144f3d66125a9ca","1350","40-60","6,794","6-8","6","3","7,269","345,379","3,96","188,179","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","5f69e338817259704ec4907fabe6aaa1","1440","40-60","7,854","6-8","6","3","8,507","578,247","4,697","319,283","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","d9ed8857a9acb317e89851a9930cafe5","1800","60-80","7,627","6-8","6","3","7,627","412,681","6,525","353,096","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","25bf1f134791319d92ecdd81730dcf1c","1710","60-80","7,692","6-8","6","3","7,8","445,287","6,125","349,675","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","b183d9fd4efb96423fe327500aa0aa89","1800","60-80","9,132","8-10","6","3","9,132","695,788","7,813","595,327","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","7e0bed5cde2ccb627f7c56a297216806","1800","60-80","7,27","6-8","6","3","7,27","345,588","6,22","295,69","66"
"Cód. Curso","Curso","dc42deadfcd16ef9e4c134f9973b32c8","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","90cf2168f4624f50950d131a4fdd1f18","1740","60-80","8,079","8-10","6","3","8,079","497,828","6,682","411,751","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","8987abeb6d7980832b5300c2ea037e12","1800","60-80","8,038","8-10","6","3","8,038","490,12","6,878","419,354","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","e79888435f293ba04d61874d9c7e19e3","1410","40-60","6,709","6-8","6","3","7,289","349,23","4,028","193,001","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","04157391ce5e3c9c1a788058db533015","1530","40-60","6,908","6-8","6","3","7,014","297,38","4,908","208,115","66"
"71305210","CIÊNCIAS SOCIAIS (LIC) - N","c30b632787334e8ad1c5a175bdf1caa5","1560","40-60","6,885","6-8","6","3","7,085","310,715","5,059","221,872","66"
