"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","e110e8e0b89de4226c854b5ff819dee0","3405","80-100","5,126","4-6","23","11","7,076","306,448","2,596","112,434","199"
"13301100","ADMINISTRAÇÃO - D","0078a2fad049a38ac85d43d129d1c7b4","3535","80-100","6,009","6-8","19","9","8,044","482,6","3,119","187,135","199"
"13301100","ADMINISTRAÇÃO - D","ece1e475b877c51b615789c24206dbe9","2805","80-100","4,63","4-6","16","8","6,963","285,881","1,118","45,911","199"
"13301100","ADMINISTRAÇÃO - D","1c31af14205761428b2e3d5dc13adb27","2865","80-100","5,577","4-6","15","7","7,482","380,356","2,404","122,206","199"
"13301100","ADMINISTRAÇÃO - D","3adcf40350289e2dfca93babc40c8ce6","2805","80-100","5,271","4-6","15","7","7,288","344,987","2,154","101,984","199"
"13301100","ADMINISTRAÇÃO - D","159fd594d7fd06a9c2e3083f627bddc5","2865","80-100","5,483","4-6","15","7","6,864","268,011","2,451","95,69","199"
"13301100","ADMINISTRAÇÃO - D","3442fd330ccf072bc2bd5031f953cf76","2715","80-100","5,338","4-6","15","7","7,673","415,023","2,032","109,932","199"
"13301100","ADMINISTRAÇÃO - D","9d4649652c64942603a541810e85531c","2235","60-80","6,531","6-8","13","6","7,826","442,92","2,11","119,408","199"
"13301100","ADMINISTRAÇÃO - D","25bad858dfeb36ceee7c62bebef4ca39","2925","80-100","6,744","6-8","13","6","8,894","637,061","4,501","322,378","199"
"13301100","ADMINISTRAÇÃO - D","6d88c8fbfbcdbe68230e6e6fbfd154c8","2505","60-80","6,36","6-8","12","6","8,053","484,209","3,888","233,792","199"
"13301100","ADMINISTRAÇÃO - D","5a82efbbb8230b333ec51ebb716fc70b","3045","80-100","6,186","6-8","12","6","7,05","301,717","3,589","153,604","199"
"13301100","ADMINISTRAÇÃO - D","4876c76cea2a2249e64d1e2f26be8704","2895","80-100","5,757","4-6","12","6","7,33","352,689","3,027","145,642","199"
"13301100","ADMINISTRAÇÃO - D","df97fe4a49e95e7f2eeba9586ed21689","3045","80-100","6,625","6-8","11","5","7,49","381,802","4,273","217,794","199"
"13301100","ADMINISTRAÇÃO - D","7f1e3c84b51f747bdf7477287b943db7","2745","80-100","6,962","6-8","11","5","7,217","332,219","4,185","192,615","199"
"13301100","ADMINISTRAÇÃO - D","836e7c2f08f557b26741d791506d9d89","3105","80-100","6,173","6-8","11","5","7,606","402,92","4,145","219,586","199"
"13301100","ADMINISTRAÇÃO - D","d9a994e3a63bb488e84849103d16fc67","2325","60-80","5,271","4-6","11","5","6,974","287,86","2,613","107,862","199"
"13301100","ADMINISTRAÇÃO - D","bb21fc30dec8ab6a4483706e795be301","2325","60-80","5,507","4-6","11","5","6,929","279,764","2,528","102,057","199"
"13301100","ADMINISTRAÇÃO - D","12dd8b0a702e47822fafbd462011d4e3","3165","80-100","7,399","6-8","11","5","7,995","473,569","6,577","389,564","199"
"13301100","ADMINISTRAÇÃO - D","2b2ab06c0bb623c777c5f989a4babdca","2865","80-100","6,43","6-8","11","5","7,449","374,263","3,357","168,676","199"
"13301100","ADMINISTRAÇÃO - D","a51dec337e44a222fc6e454d81aab13c","2745","80-100","7,066","6-8","11","5","7,398","365,111","4,817","237,739","199"
"13301100","ADMINISTRAÇÃO - D","ae74373f264492d4f0e43e3fd92257b6","2985","80-100","5,431","4-6","11","5","7,172","323,922","3,435","155,137","199"
"13301100","ADMINISTRAÇÃO - D","bb9ab54721780bb803ba295258c2c924","2025","60-80","4,941","4-6","11","5","6,849","265,19","1,965","76,067","199"
"13301100","ADMINISTRAÇÃO - D","2b9b3268d2aedbd9c1388d6b084a5a54","2805","80-100","5,908","4-6","10","5","7,757","430,414","3,65","202,49","199"
"13301100","ADMINISTRAÇÃO - D","287ee249190398859580db1dd6b7cef0","1860","40-60","5,425","4-6","10","5","7,028","297,816","1,627","68,952","199"
"13301100","ADMINISTRAÇÃO - D","404ace7a92749daee0eaa9e211ee0ce9","3165","80-100","6,65","6-8","10","5","7,76","430,874","4,745","263,456","199"
"13301100","ADMINISTRAÇÃO - D","d0b2a91c98b279e7cea366cda02c2080","3165","80-100","8,426","8-10","10","5","8,426","551,91","6,052","396,436","199"
"13301100","ADMINISTRAÇÃO - D","940be17329aef16e29215ca954605ce5","3165","80-100","7,09","6-8","10","5","8,434","553,376","5,672","372,151","199"
"13301100","ADMINISTRAÇÃO - D","a788ff919abdadf42082e67eba7479ab","2505","60-80","6,098","6-8","10","5","7,019","296,045","3,241","136,698","199"
"13301100","ADMINISTRAÇÃO - D","5ae6906552d6c255c8d5fb80eb93253e","3165","80-100","7,751","6-8","10","5","8,049","483,394","6,038","362,653","199"
"13301100","ADMINISTRAÇÃO - D","196c9fd938b6d7d1064e0d62f6b40697","1095","20-40","5,308","4-6","10","5","7,91","458,076","1,798","104,109","199"
"13301100","ADMINISTRAÇÃO - D","bde0e2345551d72931b7233849e98768","3165","80-100","8,088","8-10","10","5","8,184","507,977","7,584","470,735","199"
"13301100","ADMINISTRAÇÃO - D","27f8afa8ed9c9b2168c5c293e68313e7","3165","80-100","7,077","6-8","10","5","8,107","493,909","5,452","332,159","199"
"13301100","ADMINISTRAÇÃO - D","3a13305c2fba3849424719e5a588465e","2325","60-80","5,462","4-6","10","5","7,037","299,357","2,824","120,125","199"
"13301100","ADMINISTRAÇÃO - D","364bc200ce063c28c6b8937cfc583c17","3225","80-100","7,874","6-8","10","5","8,152","502,175","5,391","332,119","199"
"13301100","ADMINISTRAÇÃO - D","67e720a4a9666d4657275ce0f9ef6085","2745","80-100","6,758","6-8","10","5","7,298","346,827","4,476","212,741","199"
"Cód. Curso","Curso","f78f96fa61be525e16adee3e499e6574","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","7e8a0cf0af2c8ac7e172e49285543450","3195","80-100","6,967","6-8","10","5","7,23","334,418","5,431","251,201","199"
"13301100","ADMINISTRAÇÃO - D","220a9a082e64b91207fc2c9abf7b68cc","2325","60-80","6,372","6-8","10","5","7,028","297,832","3,006","127,369","199"
"13301100","ADMINISTRAÇÃO - D","6db79baaa9a44367b245f5037c6285ed","2505","60-80","7,275","6-8","9","4","7,632","407,658","5,01","267,572","199"
"13301100","ADMINISTRAÇÃO - D","c4f15d82b208dd2a39d5b34c2bd4d25e","3105","80-100","6,847","6-8","9","4","7,344","355,306","5,69","275,266","199"
"13301100","ADMINISTRAÇÃO - D","f967867d480192eb466179e41ca2cf89","2745","80-100","6,779","6-8","9","4","7,826","442,918","5,042","285,329","199"
"13301100","ADMINISTRAÇÃO - D","a2a6de7a1f2d627c63357633c6312f5d","3165","80-100","6,751","6-8","9","4","7,231","334,727","5,723","264,894","199"
"13301100","ADMINISTRAÇÃO - D","9779181d736bb8b14403149ee059896f","2865","80-100","6,097","6-8","9","4","7,502","383,974","4,906","251,111","199"
"13301100","ADMINISTRAÇÃO - D","4880f8ef9393c0b4bd350262dc20da52","2685","80-100","6,399","6-8","9","4","6,97","287,285","4,073","167,87","199"
"13301100","ADMINISTRAÇÃO - D","b71dd5f810a0539ed3ea789e5412567d","2685","80-100","6,192","6-8","9","4","6,863","267,78","4,23","165,046","199"
"13301100","ADMINISTRAÇÃO - D","a6da446795f22b13a9a2628ab1f2c472","1245","20-40","6,886","6-8","9","4","7,8","438,148","2,156","121,102","199"
