"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"91402100","AGRONOMIA - D","12e4c79e518193e853186a328d84ed60","3735","80-100","6,179","6-8","15","7","6,992","337,808","1,547","74,747","90"
"91402100","AGRONOMIA - D","31874e288518edc8e097310e5efebd8c","2760","60-80","5,079","4-6","15","7","6,942","328,086","0,552","26,103","90"
"91402100","AGRONOMIA - D","79a9fec53ade9de2049d2753755fef7d","3000","80-100","5,461","4-6","15","7","6,737","288,064","1,599","68,378","90"
"91402100","AGRONOMIA - D","a8dd3dd6c5cdd3cfd50020aed7e1d496","3330","80-100","6,618","6-8","15","7","7,499","436,679","4,323","251,697","90"
"91402100","AGRONOMIA - D","59ad0299f1736ef28604427917b18d73","3600","80-100","6,247","6-8","13","6","6,895","318,846","3,777","174,688","90"
"91402100","AGRONOMIA - D","414bdeb7417274f98ea0493611a1c4b0","2535","60-80","5,651","4-6","13","6","6,691","279,18","2,139","89,249","90"
"91402100","AGRONOMIA - D","fa53cf550289fef532f4b0a882d6a2af","3630","80-100","7,245","6-8","12","6","7,601","456,539","5,42","325,52","90"
"91402100","AGRONOMIA - D","54a80e9275c070bb3e5d13ee764cbbd5","2520","60-80","4,997","4-6","12","6","6,721","285,085","2,451","103,971","90"
"91402100","AGRONOMIA - D","c57ac437aa6e71da59dafd30ed4738dc","3510","80-100","5,899","4-6","12","6","6,515","244,86","3,894","146,357","90"
"91402100","AGRONOMIA - D","1f74bed5f6beb5bf20f868a64a3dc7ca","2850","60-80","5,871","4-6","12","6","6,956","330,855","3,113","148,047","90"
"91402100","AGRONOMIA - D","fe7337d0e24829e1a00423f150665895","3615","80-100","6,587","6-8","11","5","6,904","320,739","5,323","247,299","90"
"91402100","AGRONOMIA - D","3716a45235c3229718b5a1d5630223c8","3045","80-100","6,573","6-8","11","5","7,105","359,909","4,689","237,497","90"
"91402100","AGRONOMIA - D","a5edb2656b032a6a11c00d451a958ff4","3000","80-100","6,552","6-8","11","5","7,008","340,926","4,671","227,25","90"
"91402100","AGRONOMIA - D","4eca7256d65f5e265c437299bb599c02","3765","80-100","7,756","6-8","10","5","7,814","498,05","7,314","466,18","90"
"91402100","AGRONOMIA - D","66817a9f7551b3c13872642f68939dcc","3795","80-100","8,301","8-10","10","5","8,301","592,929","7,968","569,117","90"
"91402100","AGRONOMIA - D","be0cb1ab702ec21758acba87abd28008","3735","80-100","6,939","6-8","10","5","7,358","409,218","4,875","271,12","90"
"91402100","AGRONOMIA - D","e7f32439df8bba2bd12b2ba9e30a389b","3480","80-100","7,425","6-8","10","5","7,477","432,238","6,428","371,607","90"
"91402100","AGRONOMIA - D","e31cfed8f8dfbdcd70b16cc3449613e1","3525","80-100","6,952","6-8","10","5","7,209","380,102","5,966","314,585","90"
"91402100","AGRONOMIA - D","665e533fac9a72391ea1edbb3abf7989","3765","80-100","7,864","6-8","10","5","8,002","534,556","7,367","492,18","90"
"91402100","AGRONOMIA - D","d305a68cf66bfd399664192b94936c29","3750","80-100","8,32","8-10","10","5","8,383","608,868","7,813","567,462","90"
"91402100","AGRONOMIA - D","0a14a5a8852e11eda8b7a8119a9cd177","3765","80-100","7,678","6-8","10","5","7,747","484,895","7,251","453,866","90"
"91402100","AGRONOMIA - D","cba2969d085a09e3a3444cf934b3ce8a","3750","80-100","7,967","6-8","10","5","7,967","527,786","7,551","500,231","90"
"91402100","AGRONOMIA - D","bae6854bc837a16b70757687f7e0eb7d","3000","80-100","6,403","6-8","10","5","7,014","341,998","4,675","227,964","90"
"91402100","AGRONOMIA - D","56be97a4059dfffdc8159846885640a1","2985","60-80","6,709","6-8","10","5","7,3","397,825","5,092","277,501","90"
"91402100","AGRONOMIA - D","4cf167b927c7fd7759b119e0c3fa7c51","2235","40-60","6,822","6-8","10","5","7,254","388,932","4,347","233,047","90"
"91402100","AGRONOMIA - D","9a53d60e39bcfeb1857d5feda457c5a7","3750","80-100","8,798","8-10","10","5","8,798","689,702","8,339","653,693","90"
