"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","f380fb44191bff7edfdc6a8e5054b7e7","285","0-20","2,75","2-4","2","1","6,847","7,13","0,823","0,857","121"
"12204100","ENFERMAGEM - D","1c0c9855117ce919e3537cbdbd33f885","765","0-20","6,214","6-8","2","1","6,667","-49,75","5,569","-41,559","121"
"12204100","ENFERMAGEM - D","8f1d624ca8f9e60101950abecb7d6f13","765","0-20","6,677","6-8","2","1","6,988","51,47","5,838","42,997","121"
"12204100","ENFERMAGEM - D","616b7aeb5d363615d4af74174a3c06a0","765","0-20","7,109","6-8","2","1","7,463","200,832","6,234","167,768","121"
"12204100","ENFERMAGEM - D","db3cddadd28d30abeafd47af6c22257f","765","0-20","7,336","6-8","2","1","7,594","242,184","6,344","202,312","121"
"12204100","ENFERMAGEM - D","21f9c6cc386c800f766cd7e5c3aadd3f","810","0-20","7,559","6-8","2","1","7,559","231,158","2,991","91,466","121"
"12204100","ENFERMAGEM - D","44d3013dcc98b09b2e914c8d6887e6e2","810","0-20","7,356","6-8","2","1","8,275","456,505","2,117","116,772","121"
"12204100","ENFERMAGEM - D","67def7874de99871a30ebedb48a615b3","465","0-20","4,393","4-6","2","1","7,306","151,635","2,255","46,802","121"
"12204100","ENFERMAGEM - D","f6f8ec00be2b3d55196a2a1d3e5b93d9","375","0-20","3,857","2-4","2","1","7,7","275,512","1,546","55,304","121"
"12204100","ENFERMAGEM - D","48346ca9a5a1bb3496174b6bfa82138a","840","20-40","7,796","6-8","2","1","7,796","305,865","7,853","308,065","121"
"12204100","ENFERMAGEM - D","2c08e7b87fed677930d005546fe45a38","840","20-40","8,114","8-10","2","1","8,114","405,917","8,173","408,837","121"
"12204100","ENFERMAGEM - D","241bdd8646e99232cb7e6c8c8971205d","765","0-20","7,43","6-8","2","1","7,718","281,067","6,447","234,794","121"
"12204100","ENFERMAGEM - D","2f64d8c192dbcc18cd84218aa40c3db8","0","0-20","0,0","0-2","2","1","","","","","121"
"12204100","ENFERMAGEM - D","a4302a961a361f7c83f55a2853ec42a9","840","20-40","8,025","8-10","2","1","8,025","377,812","8,083","380,53","121"
"12204100","ENFERMAGEM - D","76c060e615c70ebf1c61816fc57b9953","840","20-40","7,662","6-8","2","1","7,662","263,708","7,718","265,606","121"
"12204100","ENFERMAGEM - D","d28e2685f1b90bef2fd9dac818159f82","840","20-40","7,518","6-8","2","1","7,518","218,179","7,572","219,749","121"
"12204100","ENFERMAGEM - D","35473252d2d15a6aa1aed7abdc9f5865","540","0-20","5,116","4-6","2","1","7,033","65,666","2,928","27,333","121"
"12204100","ENFERMAGEM - D","d1688f15945471ba3e49ad67b5576e88","840","20-40","7,079","6-8","2","1","7,079","79,905","7,129","80,48","121"
"12204100","ENFERMAGEM - D","cf2c01d69bdca0b32a52fcfe7eec7130","840","20-40","6,752","6-8","2","1","6,752","-22,957","6,8","-23,122","121"
"12204100","ENFERMAGEM - D","5a8e87eeb415412c8fdde474121ac165","675","0-20","5,741","4-6","2","1","6,511","-98,714","4,235","-64,201","121"
"12204100","ENFERMAGEM - D","4e848c42d01bafa8ecbc46dda0f87573","735","0-20","6,6","6-8","2","1","6,886","19,2","5,506","15,354","121"
"12204100","ENFERMAGEM - D","b1e7f9051b6d02833e5bd02076336134","840","20-40","8,348","8-10","2","1","8,348","479,55","8,408","483,0","121"
"12204100","ENFERMAGEM - D","98cfe9d381130451b64f1b02ae93adaf","750","0-20","6,873","6-8","2","1","7,586","239,628","6,091","192,405","121"
"12204100","ENFERMAGEM - D","b4e1674642e171a506099b40d5bdcaaf","765","0-20","6,359","6-8","2","1","6,659","-52,219","5,563","-43,622","121"
"12204100","ENFERMAGEM - D","bba4f4c90e12123522dd196883741406","765","0-20","7,25","6-8","2","1","7,529","221,816","6,29","185,298","121"
"12204100","ENFERMAGEM - D","f89ca92e61db8aa341de9f08a6b66be4","705","0-20","6,211","6-8","2","1","8,42","502,146","0,841","50,175","121"
"12204100","ENFERMAGEM - D","23b87437d77a41fdc44b792d2f09de55","840","20-40","7,35","6-8","2","1","7,35","165,343","7,403","166,532","121"
"12204100","ENFERMAGEM - D","3bf19ee3f576f87fda244e2528c744e8","705","0-20","6,143","6-8","2","1","6,557","-84,129","4,652","-59,687","121"
"12204100","ENFERMAGEM - D","0f18d5197f652543508189d3a96e0aa2","0","0-20","0,0","0-2","2","1","","","","","121"
"12204100","ENFERMAGEM - D","f26e1c294450746a8d44f32cb74ef18e","0","0-20","0,0","0-2","2","1","","","","","121"
"12204100","ENFERMAGEM - D","9d19dd5874076b486c708f91ef119a8e","840","20-40","8,386","8-10","2","1","8,386","491,354","8,446","494,889","121"
"12204100","ENFERMAGEM - D","d8f866dba7faa62f2dc52d15835f2e00","0","0-20","0,0","0-2","2","1","","","","","121"
"12204100","ENFERMAGEM - D","9977dc3e275f7f0212c6f985d5ae45a8","735","0-20","6,078","6-8","2","1","6,32","-158,741","5,054","-126,945","121"
"12204100","ENFERMAGEM - D","89f44e6e1783e7f6b234019351e98628","840","20-40","7,497","6-8","2","1","7,497","211,604","4,45","125,593","121"
"12204100","ENFERMAGEM - D","248d7300574dc93161f3cdc1909c42d7","840","20-40","8,145","8-10","2","1","8,145","415,472","8,203","418,461","121"
"Cód. Curso","Curso","e7dee0646c6781d34cbc269e3e011ac9","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","387beb818a2fbf62dddadca83fda5539","240","0-20","3,864","2-4","2","1","6,762","-19,584","2,224","-6,441","121"
"12204100","ENFERMAGEM - D","8f267837315913fd82923cfd1fdbf829","840","20-40","7,475","6-8","2","1","7,475","204,689","7,529","206,162","121"
"12204100","ENFERMAGEM - D","27d376916be9d3ad6cd08eac268cd1a9","840","20-40","8,18","8-10","2","1","8,18","426,714","8,239","429,784","121"
"12204100","ENFERMAGEM - D","df736353ce28e73c05b9094c8d2c1c1c","120","0-20","2,875","2-4","2","1","9,0","684,713","0,74","56,297","121"
"12204100","ENFERMAGEM - D","ed734889080948c8147278800a2e1fcb","345","0-20","3,187","2-4","2","1","6,939","36,014","1,223","6,345","121"
"12204100","ENFERMAGEM - D","154e628415fa79951f5ae624abb4f882","840","20-40","7,893","6-8","2","1","7,893","336,218","7,95","338,637","121"
"12204100","ENFERMAGEM - D","98118e088277582fdd93c5bf2a974177","675","0-20","5,554","4-6","2","1","6,656","-53,247","4,329","-34,631","121"
"12204100","ENFERMAGEM - D","7b882a446c51fd00b7a7b31c52ca7837","480","0-20","4,623","4-6","2","1","7,534","223,378","2,478","73,465","121"
"12204100","ENFERMAGEM - D","57f50bee4a51f33cb63b1cc28bfc3d7b","420","0-20","7,671","6-8","1","0","7,671","266,519","7,727","268,436","121"
"12204100","ENFERMAGEM - D","a163001a77c19355e7ffba1b4d4ca2a3","420","0-20","8,579","8-10","1","0","8,579","552,06","8,64","556,032","121"
"12204100","ENFERMAGEM - D","5be6a142f121d1ff8830c35d04db96ad","0","0-20","0,0","0-2","1","0","","","","","121"
"12204100","ENFERMAGEM - D","94caa77af8936993b0d15743ee75fccb","420","0-20","8,332","8-10","1","0","8,332","474,492","8,392","477,905","121"
"12204100","ENFERMAGEM - D","ea3e7c90a9ff07ead3ba44f2d81a269c","375","0-20","7,414","6-8","1","0","8,304","465,633","6,668","373,87","121"
"12204100","ENFERMAGEM - D","98f03349ecb2d8572e29fa212cbc3b33","420","0-20","7,332","6-8","1","0","7,332","159,722","7,385","160,871","121"
"12204100","ENFERMAGEM - D","2850fce4be8840daa1c440d0d5feedb3","420","0-20","7,4","6-8","1","0","7,4","181,081","7,453","182,384","121"
"12204100","ENFERMAGEM - D","5a1a0a303ecbcdf3c8a9660f6a0ba427","420","0-20","7,146","6-8","1","0","7,146","101,265","7,198","101,993","121"
"12204100","ENFERMAGEM - D","5510bb4fb64bd91d212b7912a61e3761","420","0-20","7,171","6-8","1","0","7,171","109,134","7,223","109,919","121"
"12204100","ENFERMAGEM - D","7ca0ca3c8c26f4d662eb24137e4a3392","420","0-20","7,057","6-8","1","0","7,057","73,16","7,108","73,687","121"
"12204100","ENFERMAGEM - D","0cd87b8a60626e642e71b9c79b25fb31","390","0-20","7,454","6-8","1","0","7,681","269,459","6,67","234,011","121"
"12204100","ENFERMAGEM - D","8056b2a6ce326e0daf0f4444ecb8393b","420","0-20","7,071","6-8","1","0","7,071","77,657","7,122","78,216","121"
"12204100","ENFERMAGEM - D","d193bfe154dd3e319a718a5295460ba5","420","0-20","7,811","6-8","1","0","7,811","310,362","7,867","312,595","121"
"12204100","ENFERMAGEM - D","b7650e5c63e97c3eeb9274d0f01ca8b9","240","0-20","4,396","4-6","1","0","6,831","2,056","2,247","0,676","121"
"12204100","ENFERMAGEM - D","f76b7162a41c510bb6242a026764a5c8","420","0-20","7,539","6-8","1","0","7,539","224,924","7,594","226,542","121"
"12204100","ENFERMAGEM - D","8a46e2397f4e8191d968aefcdc9e1352","420","0-20","7,886","6-8","1","0","7,886","333,969","7,942","336,372","121"
"12204100","ENFERMAGEM - D","e1c66bf14341e1522f47615dc9f681c1","165","0-20","2,721","2-4","1","0","6,927","32,281","1,077","5,018","121"
"12204100","ENFERMAGEM - D","91163f18279e837693087135f3e8d32e","420","0-20","8,314","8-10","1","0","8,314","468,871","8,374","472,244","121"
"12204100","ENFERMAGEM - D","57ef8d74f10a72bfd623bb6d2999e066","930","20-40","8,065","8-10","1","0","8,462","515,524","4,871","296,705","121"
"12204100","ENFERMAGEM - D","b5042e68245e7a1977d441dc05769a54","420","0-20","6,921","6-8","1","0","6,921","30,442","6,971","30,661","121"
"12204100","ENFERMAGEM - D","9969bbd23bb47ebe299521c4c4540c0f","120","0-20","3,179","2-4","1","0","6,6","-70,734","0,543","-5,816","121"
"12204100","ENFERMAGEM - D","65c3ad70349bf99e576b6059b30e202f","420","0-20","7,079","6-8","1","0","7,079","79,905","7,129","80,48","121"
"12204100","ENFERMAGEM - D","acde9722cb27a33d729752fccf2fbf75","420","0-20","8,175","8-10","1","0","8,175","425,028","8,234","428,086","121"
"12204100","ENFERMAGEM - D","2ecd9502d0d849dd68bea969f453ac7a","420","0-20","6,846","6-8","1","0","6,846","6,834","6,896","6,883","121"
"12204100","ENFERMAGEM - D","76ff2c49fe549aab404e86b128380742","420","0-20","7,596","6-8","1","0","7,596","242,911","7,651","244,659","121"
"12204100","ENFERMAGEM - D","f01d2781c0b1badc0cb8ef16ee742ebf","135","0-20","4,957","4-6","1","0","7,711","279,01","1,605","58,067","121"
"12204100","ENFERMAGEM - D","f74bee5e294163da7ea8bf633cff3e0b","420","0-20","8,039","8-10","1","0","8,039","382,309","8,097","385,06","121"
"12204100","ENFERMAGEM - D","ccb5d746b739148dc6f98567b38803b6","390","0-20","8,288","8-10","1","0","8,288","460,742","7,752","430,91","121"
"Cód. Curso","Curso","e7dee0646c6781d34cbc269e3e011ac9","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12204100","ENFERMAGEM - D","11fb7b6b4bda8a7541fd0d44cdcd8a80","420","0-20","8,014","8-10","1","0","8,014","374,44","8,072","377,134","121"
