"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12205100","MEDICINA - D","08e0cc6115ea681c4235996515b82bf8","6865","80-100","8,986","8-10","12","6","8,986","683,622","8,986","683,622","381"
"12205100","MEDICINA - D","fb9152c0f67d66aa8efbaed0e03a2ed0","6865","80-100","8,507","8-10","12","6","8,507","530,147","8,507","530,147","381"
"12205100","MEDICINA - D","cf2a2d274776f5cef1c1fa0939e2a3b5","6865","80-100","8,389","8-10","12","6","8,389","492,361","8,389","492,361","381"
"12205100","MEDICINA - D","78016fd5572af286796a536d3c2efc2f","6865","80-100","8,124","8-10","12","6","8,124","407,455","8,124","407,455","381"
"12205100","MEDICINA - D","48ae2cac8d657194ac414044ea4d7e84","6895","80-100","8,493","8-10","12","6","8,493","525,582","8,53","527,879","381"
"12205100","MEDICINA - D","a840b02b1eb8b357ac6c9cd8a812d9cd","6865","80-100","8,605","8-10","12","6","8,605","561,42","8,567","558,978","381"
"12205100","MEDICINA - D","6461bc81b9b9458b874a3ebdc79a637c","6865","80-100","8,556","8-10","12","6","8,556","545,924","8,556","545,924","381"
"12205100","MEDICINA - D","1759277f462e1b8dddcc34df6ca8480b","6895","80-100","8,653","8-10","12","6","8,653","576,96","8,691","579,481","381"
"12205100","MEDICINA - D","d2dcd5cb28845e2e63a9134b8aa00347","6865","80-100","8,815","8-10","12","6","8,815","628,799","8,815","628,799","381"
"12205100","MEDICINA - D","c972f85a75ff481b2c85cf2b847e4d0b","6865","80-100","7,514","6-8","12","6","7,514","211,971","7,449","210,134","381"
"12205100","MEDICINA - D","ccc7fc06546f9e963050b3107e3e5f6c","6865","80-100","8,553","8-10","12","6","8,553","544,803","8,553","544,803","381"
"12205100","MEDICINA - D","000cf2ae66c7dbf17851132868f6d6dc","6865","80-100","8,417","8-10","12","6","8,417","501,23","8,417","501,23","381"
"12205100","MEDICINA - D","3eab2570ed421720eabad08e4a3e6ffe","6865","80-100","7,867","6-8","12","6","7,867","325,163","7,867","325,163","381"
"12205100","MEDICINA - D","e417888168a9839e9fd19c1c0f674db9","6865","80-100","8,323","8-10","12","6","8,323","471,31","8,323","471,31","381"
"12205100","MEDICINA - D","182c457272cf8aebb5c5749aae757560","6865","80-100","8,164","8-10","12","6","8,164","420,128","8,164","420,128","381"
"12205100","MEDICINA - D","f2511c65653022a1e553d73c635e2544","6865","80-100","7,973","6-8","12","6","7,973","358,911","7,973","358,911","381"
"12205100","MEDICINA - D","37134ac79440af12c31fdbd73c35befe","6865","80-100","7,729","6-8","12","6","7,762","291,509","7,729","290,24","381"
"12205100","MEDICINA - D","da42eb46e14476519f1d40947e55a440","6865","80-100","7,977","6-8","12","6","7,977","360,195","7,977","360,195","381"
"12205100","MEDICINA - D","d6cdf661ec284bc2b4ca2fbd664e8eef","6865","80-100","8,144","8-10","12","6","8,144","413,873","8,144","413,873","381"
"12205100","MEDICINA - D","9ee5d9bfeb979b9f87c0252dce07e37f","6865","80-100","7,335","6-8","12","6","7,335","154,488","7,335","154,488","381"
"12205100","MEDICINA - D","3e18a4c517ca77cb3c7a16edbf9c318e","6865","80-100","8,033","8-10","12","6","8,068","389,368","8,033","387,674","381"
"12205100","MEDICINA - D","681b9c582e4aeadb3b1f46c85f71edfb","6865","80-100","8,453","8-10","12","6","8,49","524,662","8,453","522,379","381"
"12205100","MEDICINA - D","3257e598cdfb3bb431530f14b12265d8","6865","80-100","7,889","6-8","12","6","7,889","332,048","7,889","332,048","381"
"12205100","MEDICINA - D","e2fb9637cdf422bbb98e69bda7a18a5d","6865","80-100","8,806","8-10","12","6","8,806","625,835","8,806","625,835","381"
"12205100","MEDICINA - D","3bb52344d46dfca0a52c10ed9f774a49","6865","80-100","7,943","6-8","12","6","7,943","349,482","7,943","349,482","381"
"12205100","MEDICINA - D","cd50a9c9fe5306c70e2f802b0b7ea6b9","6865","80-100","7,89","6-8","12","6","7,89","332,515","7,89","332,515","381"
"12205100","MEDICINA - D","30cee180dc009d6ecb67f57d2385aefb","6865","80-100","7,731","6-8","12","6","7,731","281,543","7,731","281,543","381"
"12205100","MEDICINA - D","1aa8315f457e590c72f9a1b08ceac07b","6865","80-100","8,166","8-10","12","6","8,166","420,735","8,166","420,735","381"
"12205100","MEDICINA - D","320aee3ae8bfdeb6fa4e1b5d34843e4b","6865","80-100","8,386","8-10","12","6","8,422","503,004","8,386","500,815","381"
"12205100","MEDICINA - D","d421a9ccf5c23e333553e1cf499e6340","6865","80-100","8,574","8-10","12","6","8,574","551,665","8,574","551,665","381"
"12205100","MEDICINA - D","9a9ad0de361b1e6398af1395a8e06516","6865","80-100","8,59","8-10","12","6","8,59","556,636","8,59","556,636","381"
"12205100","MEDICINA - D","d443852ddeac5d3c3633f2af146fa5e5","6865","80-100","7,84","6-8","12","6","7,84","316,388","7,84","316,388","381"
"12205100","MEDICINA - D","2ab6d42e5947b48a138f780b55ad4932","6865","80-100","7,238","6-8","12","6","7,337","155,351","7,07","149,682","381"
"12205100","MEDICINA - D","798be6b726f1e261cdbc333ffdb9ebda","6865","80-100","8,227","8-10","12","6","8,227","440,48","8,227","440,48","381"
"12205100","MEDICINA - D","9e3d86a9f216e45914e258cec9e4e557","6895","80-100","7,947","6-8","12","6","7,947","350,7","7,982","352,232","381"
"Cód. Curso","Curso","3dba3ed2671840da33a54a2cf46a1ef2","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"12205100","MEDICINA - D","7c8cdbe269e4af458463c61617cd2494","6960","80-100","8,638","8-10","12","6","8,626","568,256","7,589","499,966","381"
"12205100","MEDICINA - D","197063265c97b49f87eb9c904aca776e","6865","80-100","8,553","8-10","12","6","8,553","544,873","8,553","544,873","381"
"12205100","MEDICINA - D","94c0429cca3fe166d82d9a87a1c26c74","6887","80-100","8,116","8-10","12","6","8,166","420,769","7,838","403,858","381"
"12205100","MEDICINA - D","69dc4e376d066a4d1855dbf23852f3fd","5905","80-100","8,559","8-10","11","5","8,559","546,713","7,991","510,419","381"
