"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"11104120","DESIGN - D","aceccd5b3f644619d065eeadd9e97a68","3455","80-100","5,699","4-6","20","10","7,556","466,205","2,549","157,273","115"
"11104120","DESIGN - D","e13f1d6938e5993c6da52d0c3ebaba60","3085","80-100","5,126","4-6","18","9","7,253","403,281","2,226","123,779","115"
"11104120","DESIGN - D","32289b8ead7302752d2e6c2439ed68cf","3265","80-100","6,352","6-8","17","8","7,176","387,322","3,305","178,37","115"
"11104120","DESIGN - D","9a03412f29ab2f1cf937853b8c791d65","2510","80-100","5,647","4-6","16","8","7,476","449,588","2,451","147,376","115"
"11104120","DESIGN - D","98d6678cb5410665ebbef2aa60af04ef","3340","80-100","5,607","4-6","16","8","7,028","356,516","2,611","132,468","115"
"11104120","DESIGN - D","68979711e2fbf27a6e49ee8414275454","2370","80-100","7,231","6-8","14","7","7,895","536,437","3,93","267,023","115"
"11104120","DESIGN - D","d427cd9993905c22df0580149af563f4","3425","80-100","6,452","6-8","14","7","7,331","419,552","3,224","184,507","115"
"11104120","DESIGN - D","36d641968076ee656c7b58d904841903","3515","80-100","8,731","8-10","13","6","8,731","710,133","5,768","469,12","115"
"11104120","DESIGN - D","54910aeb7f1aab0c9093372a47aa0234","3500","80-100","8,249","8-10","13","6","8,476","657,202","4,522","350,627","115"
"11104120","DESIGN - D","a8941ce371c6ea329b34acf808972909","3635","80-100","8,349","8-10","13","6","8,422","645,955","5,129","393,364","115"
"11104120","DESIGN - D","5fff3d01857f1117104dde87a4238b19","3485","80-100","6,717","6-8","13","6","7,854","528,001","3,628","243,901","115"
"11104120","DESIGN - D","1bbeb37d244b96522f2bf9122021a02a","3545","80-100","6,866","6-8","13","6","7,638","483,164","2,064","130,562","115"
"11104120","DESIGN - D","495af76eb87af210fb4a6856ae7c0a35","2020","60-80","7,037","6-8","12","6","7,976","553,4","2,373","164,669","115"
"11104120","DESIGN - D","4ae36b05ce2e7bc4886014301b8561a6","2540","80-100","6,374","6-8","12","6","7,574","469,913","3,282","203,611","115"
"11104120","DESIGN - D","a814cf93159720a0ffc238d5d377bde5","2420","80-100","7,056","6-8","12","6","7,875","532,43","3,807","257,402","115"
"11104120","DESIGN - D","197649a92240a03e81f301ebb6fe492d","3425","80-100","6,9","6-8","12","6","7,549","464,698","4,058","249,806","115"
"11104120","DESIGN - D","ed2090547fd907b3822e1b4c5fe11480","2570","80-100","7,671","6-8","12","6","7,945","546,864","4,702","323,664","115"
