"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"91402100","AGRONOMIA - D","c991850d2b33e64c99a233acaa5efc40","1965","40-60","7,069","6-8","3","1","","","","","90"
"91402100","AGRONOMIA - D","451001f9d693acc9ae7444f3ee319021","360","0-20","4,095","4-6","3","1","","","","","90"
"91402100","AGRONOMIA - D","48484092b00458c1fae1f2ea643beac3","2085","40-60","7,328","6-8","3","1","7,483","433,549","6,182","358,182","90"
"91402100","AGRONOMIA - D","c4ea285a9d513691af0e118fbfa60e5d","750","20-40","5,831","4-6","3","1","5,943","133,372","0,78","17,497","90"
"91402100","AGRONOMIA - D","a31e347170c058c8f7f84cc48d012873","2085","40-60","8,329","8-10","3","1","8,275","587,813","5,317","377,711","90"
"91402100","AGRONOMIA - D","6820dfda3268a6d371877cfaec6a531f","780","20-40","7,183","6-8","3","1","","","","",""
"91402100","AGRONOMIA - D","14a593ad90d69074a208eaba7b8459f2","2265","60-80","8,185","8-10","3","1","7,833","501,75","7,55","483,615","90"
"91402100","AGRONOMIA - D","a7a2e75411e4f1ffc2c083d260308de3","2730","60-80","7,415","6-8","3","1","6,333","209,46","3,052","100,945","90"
"91402100","AGRONOMIA - D","9badb9a6f7f6044bac23e1771a0200b0","1965","40-60","7,089","6-8","3","1","7,1","358,853","1,521","76,863","90"
"91402100","AGRONOMIA - D","91088b5090bf7986ee5665286fa8e60d","2490","60-80","8,072","8-10","3","1","8,433","618,666","4,064","298,152","90"
"91402100","AGRONOMIA - D","c273284534bc9e72b6c435074e338843","2655","60-80","7,957","6-8","3","1","7,667","469,273","3,695","226,156","90"
"91402100","AGRONOMIA - D","0b38d208909c07e902783e9adcfffbc7","600","0-20","5,348","4-6","3","1","6,4","222,451","0,257","8,934","90"
"91402100","AGRONOMIA - D","dedfa47b97b990db0bbfe932028f95d6","945","20-40","6,852","6-8","3","1","","","","",""
"91402100","AGRONOMIA - D","4dba7e2a68a5290eb129a27c031565de","1965","40-60","7,094","6-8","3","1","7,7","475,769","0,412","25,476","90"
"91402100","AGRONOMIA - D","c985870802d2b251c17559bb0cbac5f6","1245","20-40","6,978","6-8","3","1","7,057","350,502","1,263","62,704","90"
"91402100","AGRONOMIA - D","2ab9cdbb1e1a1efceccb7b77460fd576","2025","40-60","7,918","6-8","3","1","7,917","517,988","7,631","499,266","90"
"91402100","AGRONOMIA - D","0a69c1fc12d4612e223e1a062958b5b4","1965","40-60","8,031","8-10","3","1","7,933","521,236","7,647","502,396","90"
"91402100","AGRONOMIA - D","6a48adc6ba52980fda7ac7cad8aeda15","1785","40-60","7,327","6-8","3","1","7,7","475,769","0,618","38,214","90"
"91402100","AGRONOMIA - D","cfd75c89b2a4ee101a91f51699b50727","105","0-20","4,74","4-6","3","1","5,7","86,049","0,187","2,827","90"
"91402100","AGRONOMIA - D","de2e4d0a68b7eff82ccb61c73c9cc757","1425","20-40","8,124","8-10","3","1","8,067","547,217","4,859","329,649","90"
"91402100","AGRONOMIA - D","318360cf0587fa080c93a46d3a313f54","1500","40-60","7,0","6-8","3","1","5,9","125,021","2,133","45,188","90"
"91402100","AGRONOMIA - D","1bc8d5e82d5c202bd5f2872d3b01df39","420","0-20","6,839","6-8","3","1","","","","",""
"91402100","AGRONOMIA - D","64fc48130291696f50d01017c5a12886","2025","40-60","7,855","6-8","3","1","8,15","563,456","2,618","181,03","90"
"91402100","AGRONOMIA - D","8e47d2b8332b016a35957e8dc8978691","540","0-20","5,65","4-6","3","1","5,347","17,199","2,543","8,18","90"
"91402100","AGRONOMIA - D","1de0ff06388fc46c7cfca8932d6cef4c","2715","60-80","7,64","6-8","3","1","6,767","293,9","3,261","141,638","90"
"91402100","AGRONOMIA - D","7e608a720e5c7914ffdf42adee0482c3","2700","60-80","7,812","6-8","3","1","7,7","475,769","3,711","229,286","90"
"91402100","AGRONOMIA - D","8d598377e1cec3658a8d346b41b38fce","1905","40-60","7,928","6-8","3","1","7,9","514,741","6,345","413,446","90"
"91402100","AGRONOMIA - D","69419382aa031f1ac1b4dec700e8db74","795","20-40","5,306","4-6","3","1","","","","","90"
"91402100","AGRONOMIA - D","584a586169ecedc04d9baed0615327dd","2265","60-80","7,728","6-8","3","1","7,5","436,797","3,855","224,538","90"
"91402100","AGRONOMIA - D","285fd0ea0dab9946bee80a736e9efa70","1500","40-60","6,33","6-8","3","1","6,0","144,507","0,771","18,571","90"
"91402100","AGRONOMIA - D","527c754139d3c5cc4a1f7a8eab86701f","2655","60-80","7,727","6-8","3","1","7,5","436,797","2,41","140,336","90"
"91402100","AGRONOMIA - D","5473782a1e7a8fc9400a944bf9fa8de2","825","20-40","7,09","6-8","3","1","7,086","356,069","1,394","70,07","90"
"91402100","AGRONOMIA - D","4b3c7b1b78bf45d4068037029fb636bf","1905","40-60","7,642","6-8","3","1","7,12","362,75","5,719","291,366","90"
"91402100","AGRONOMIA - D","6356dfdba88d5f390272675b284ce409","675","0-20","6,656","6-8","3","1","","","","",""
"91402100","AGRONOMIA - D","7ae866625cadb7a0b831b7b87dba4279","2670","60-80","7,517","6-8","3","1","7,567","449,787","3,647","216,765","90"
"Cód. Curso","Curso","da1c3c14c549be88f4872eb06034a6cf","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"91402100","AGRONOMIA - D","dcec2a72cdd2eff0ab48d417c053252f","510","0-20","7,221","6-8","3","1","7,7","475,769","3,402","210,179","90"
"91402100","AGRONOMIA - D","931112d9af7b0efecd3ed36084b09138","2085","40-60","8,225","8-10","3","1","7,867","508,245","2,843","183,703","90"
"91402100","AGRONOMIA - D","e72ee9011f4fd53cabd0fb8474ae8e90","1635","40-60","7,229","6-8","3","1","7,54","444,591","6,056","357,101","90"
"91402100","AGRONOMIA - D","a5debfb6e2eaddd099528e559c03e096","1635","40-60","7,425","6-8","3","1","8,0","534,227","6,426","429,098","90"
"91402100","AGRONOMIA - D","3b7ffab7128ddad075639344d5682d64","2985","60-80","8,019","8-10","3","1","7,4","417,311","4,755","268,152","90"
"91402100","AGRONOMIA - D","4f836d8923d701e971cc43f59796e8a9","1920","40-60","7,549","6-8","3","1","7,6","456,283","3,663","219,895","90"
"91402100","AGRONOMIA - D","41dcb0aaa7821c037d7ce33943aadca0","840","20-40","5,658","4-6","3","1","","","","","90"
"91402100","AGRONOMIA - D","168356f57a5213cec513295ec950c4a3","1725","40-60","6,893","6-8","3","1","6,567","254,928","1,899","73,714","90"
"91402100","AGRONOMIA - D","4ce6005099909feff029b1cce6b9426e","1275","20-40","6,73","6-8","3","1","6,767","293,9","2,446","106,229","90"
"91402100","AGRONOMIA - D","fe43f1b401743051ad92cb0af74b524f","1200","20-40","7,625","6-8","3","1","7,133","365,348","4,297","220,089","90"
"91402100","AGRONOMIA - D","00390ca22df858d58c2f600f51774ba4","1380","20-40","7,908","6-8","3","1","","","","",""
"91402100","AGRONOMIA - D","5ea052da8e662ee44281e7b0110215dd","1305","20-40","6,552","6-8","3","1","7,171","372,772","0,882","45,848","90"
"91402100","AGRONOMIA - D","c71810c393ca9ed814959dcf20af8666","3225","80-100","8,026","8-10","3","1","8,517","634,904","8,209","611,956","90"
"91402100","AGRONOMIA - D","21e2e5ef453114b7cc5007595528a866","1200","20-40","7,767","6-8","3","1","8,482","628,114","2,748","203,485","90"
"91402100","AGRONOMIA - D","87ea0f53118cf4eacdd5f80e85575c1a","3000","80-100","8,141","8-10","3","1","7,3","397,825","3,518","191,723","90"
"91402100","AGRONOMIA - D","f77ff9f2ca94c5fb27df494d7aff0a5a","1365","20-40","7,176","6-8","3","1","7,267","391,33","2,472","133,124","90"
"91402100","AGRONOMIA - D","a9a777ef73bce395a2bd5337061b244a","300","0-20","7,635","6-8","3","1","","","","",""
"91402100","AGRONOMIA - D","029ab395750a790854cd14c41ec601d4","2715","60-80","7,744","6-8","3","1","7,567","449,787","3,647","216,765","90"
"91402100","AGRONOMIA - D","60e7bdb0e55c522e6050f9097a2d323c","1305","20-40","7,315","6-8","3","1","7,247","387,569","5,53","295,735","90"
"91402100","AGRONOMIA - D","3c107afdbc71ba3debcb910b64d3dd0b","2880","60-80","7,864","6-8","3","1","8,125","558,584","5,221","358,93","90"
"91402100","AGRONOMIA - D","8268cc711a1ea35dccbd28f20a3f93ce","2985","60-80","8,149","8-10","3","1","7,875","509,869","5,06","327,627","90"
"91402100","AGRONOMIA - D","4ee3d50c7780c3ad6a78292ac65d76c0","1725","40-60","7,192","6-8","3","1","6,82","304,292","5,478","244,411","90"
