"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","3259de45e42c59383d44154c3031dc88","2730","80-100","5,805","4-6","14","7","6,927","271,72","2,584","101,353","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","501cb4fc8f2303c42981142443d5f5d6","2760","80-100","6,64","6-8","12","6","7,128","312,185","3,293","144,236","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","562473aebe5029cba4ddede609ca0959","2805","80-100","6,913","6-8","5","2","7,328","352,507","4,187","201,437","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","0c37dc83568cb25296612bf301efa74f","3165","80-100","7,306","6-8","10","5","7,676","422,602","5,508","303,276","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","93f25840a2385b637184fd99809b8e7c","2865","80-100","8,552","8-10","10","5","8,731","635,364","6,249","454,719","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","d9081ed37c0dbcf3b842001a92d0da8b","3105","80-100","7,91","6-8","10","5","8,27","542,335","5,401","354,221","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","b0f47704cb64dc23b2a002ef117d54e0","3105","80-100","7,243","6-8","10","5","7,53","393,264","5,288","276,162","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","215182dbffec6dc5c2693d2c3ad2ccea","2175","60-80","5,413","4-6","10","5","6,975","281,372","2,373","95,741","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","4e052f258b769dccc7ef9da8055e9df2","2640","80-100","7,346","6-8","10","5","8,431","574,76","5,391","367,558","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","9db1eb313956332da0f9b1c50f4c3d23","3105","80-100","6,561","6-8","10","5","7,309","348,679","4,366","208,278","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","f47380d032e0de8f64c6c50d76ce6c99","3165","80-100","7,233","6-8","10","5","7,664","420,352","5,249","287,886","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","0ef8ade8ea8e1730077150ae6024716f","3105","80-100","7,137","6-8","9","4","7,348","356,614","5,733","278,251","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","9a3651387ddfc2f149d4055edadfd6a5","3105","80-100","7,781","6-8","9","4","7,892","466,275","6,069","358,575","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","8f19568e89efa66b2fcc4740e19c9a42","3165","80-100","7,787","6-8","9","4","7,952","478,326","6,09","366,29","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","748d5d53f86ae4616768479de92ed9de","1440","40-60","5,038","4-6","9","4","7,806","448,924","1,697","97,616","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","0caada39835c9ec5cd26b604d11bf4f3","3105","80-100","8,781","8-10","9","4","8,781","645,323","7,277","534,825","107"
