"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","504ac083b7383844b7103fb5127cbae2","3405","80-100","5,126","4-6","20","10","7,076","306,448","2,596","112,434","199"
"13301100","ADMINISTRAÇÃO - D","df85f3b00d2049bd937aa220b51f93eb","3235","80-100","5,829","4-6","16","8","7,962","467,698","2,879","169,134","199"
"13301100","ADMINISTRAÇÃO - D","354dd795777cd58d3dc373783f4c8071","2865","80-100","4,799","4-6","16","8","7,614","404,254","2,317","123,025","199"
"13301100","ADMINISTRAÇÃO - D","90e45bd6ee6f21d8174b350d92c01cec","3225","80-100","6,808","6-8","15","7","8,216","513,712","3,351","209,515","199"
"13301100","ADMINISTRAÇÃO - D","1144834c859d1737f2a8e01818dffb88","2625","80-100","6,745","6-8","14","7","7,365","359,07","3,337","162,673","199"
"13301100","ADMINISTRAÇÃO - D","c88736d79d3ef2ff653e049cfb1174e0","2865","80-100","5,536","4-6","13","6","7,279","343,32","3,239","152,789","199"
"13301100","ADMINISTRAÇÃO - D","b209e2803d16e1f95a8b00bc4d15268c","2865","80-100","6,865","6-8","13","6","7,671","414,727","4,105","221,909","199"
"13301100","ADMINISTRAÇÃO - D","b10a5742e9b4c8524f57e0259d0f0d82","2175","60-80","4,474","4-6","13","6","7,1","310,854","0,908","39,755","199"
"13301100","ADMINISTRAÇÃO - D","f40a0dbc09908fe8f4c5b51763b1eeca","3045","80-100","5,964","4-6","12","6","7,113","313,273","3,296","145,156","199"
"13301100","ADMINISTRAÇÃO - D","c00b51a6c5fcc110a7057e1db3aaeb4a","2565","80-100","6,15","6-8","12","6","7,62","405,5","2,946","156,752","199"
"13301100","ADMINISTRAÇÃO - D","a00cde57a78463959c03f9688561adff","2325","60-80","5,913","4-6","12","6","7,437","372,213","2,444","122,312","199"
"13301100","ADMINISTRAÇÃO - D","7307e38e2bc5a430e7b245708555fe97","3165","80-100","6,645","6-8","12","6","7,295","346,276","3,759","178,423","199"
"13301100","ADMINISTRAÇÃO - D","d096024c8802e6510a7ebbbf22fc69c1","2685","80-100","5,862","4-6","12","6","6,84","263,513","2,603","100,289","199"
"13301100","ADMINISTRAÇÃO - D","8c8ea64d9b75d439a59febbbb614e7b6","3165","80-100","6,732","6-8","12","6","7,436","372,045","4,235","211,88","199"
"13301100","ADMINISTRAÇÃO - D","471ce3d0376cf633a949bbe26c41bdf9","2685","80-100","6,198","6-8","12","6","7,663","413,263","2,855","153,955","199"
"13301100","ADMINISTRAÇÃO - D","7da48c150e1fad822df9be4f016d540f","2025","60-80","6,607","6-8","12","6","8,857","630,387","0,836","59,487","199"
"13301100","ADMINISTRAÇÃO - D","f9f2cf15edb9f4ae2a2f87fa6eded6e6","2445","60-80","5,782","4-6","12","6","7,386","362,893","2,278","111,918","199"
"13301100","ADMINISTRAÇÃO - D","bcc3617b9fd2207b1cc065069cd14bdb","2565","80-100","7,573","6-8","11","5","8,102","493,021","4,367","265,724","199"
"13301100","ADMINISTRAÇÃO - D","afe4d21bf1f672b39eee9264bf5c9855","3165","80-100","7,246","6-8","11","5","8,046","482,877","4,842","290,587","199"
"13301100","ADMINISTRAÇÃO - D","c6b7dd3c25f4ac099b07d0ecaf8eb4ef","990","20-40","5,188","4-6","10","5","8,019","478,037","1,403","83,639","199"
"13301100","ADMINISTRAÇÃO - D","43500eb747be3d9e9abfee612c9030de","3285","80-100","6,816","6-8","10","5","7,29","345,467","5,127","242,965","199"
