"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","af3a99f3343675ed25e80bc483a56669","3405","80-100","5,126","4-6","21","10","7,076","306,448","2,596","112,434","199"
"13301100","ADMINISTRAÇÃO - D","a1f5619b291987de55f980e86d9310af","3235","80-100","5,829","4-6","17","8","7,962","467,698","2,879","169,134","199"
"13301100","ADMINISTRAÇÃO - D","f95ab115afead63e2440d169c976e7ec","2805","80-100","6,771","6-8","15","7","7,432","371,146","3,298","164,685","199"
"13301100","ADMINISTRAÇÃO - D","f9cff984b3d9c9954ad17d3e525fdfb0","2865","80-100","5,536","4-6","14","7","7,279","343,32","3,239","152,789","199"
"13301100","ADMINISTRAÇÃO - D","bb841f9e8c0c0f86491dd9d5ba399641","2865","80-100","6,281","6-8","14","7","7,671","414,727","3,467","187,463","199"
"13301100","ADMINISTRAÇÃO - D","aeb47f19cdf98e031d0efda60f57d1bf","2355","60-80","4,487","4-6","14","7","7,013","295,094","0,943","39,683","199"
"13301100","ADMINISTRAÇÃO - D","a4aaad93015eff3bcd11676b9705ee27","3165","80-100","6,024","6-8","13","6","7,147","319,387","3,211","143,499","199"
"13301100","ADMINISTRAÇÃO - D","539905b414bf225af9966e4d5d5c3fab","2685","80-100","6,129","6-8","13","6","7,586","399,239","2,824","148,638","199"
"13301100","ADMINISTRAÇÃO - D","f3b779af79d0f5b944855271b4f6aee8","2445","60-80","5,704","4-6","13","6","7,367","359,384","2,311","112,746","199"
"13301100","ADMINISTRAÇÃO - D","3d5e05c6d508b6b0483aa225512eeba9","2685","80-100","5,862","4-6","13","6","6,84","263,513","2,603","100,289","199"
"13301100","ADMINISTRAÇÃO - D","bc71df26564e81fdd0ab93e286737b62","3225","80-100","6,774","6-8","13","6","7,471","378,35","4,013","203,217","199"
"13301100","ADMINISTRAÇÃO - D","dd82d41d933faa29577ed04d3e547e7e","2715","80-100","5,999","4-6","13","6","7,673","415,023","2,409","130,312","199"
"13301100","ADMINISTRAÇÃO - D","7f730f10dbb3edf9f431244a316edad4","2685","80-100","5,928","4-6","13","6","7,429","370,604","2,378","118,644","199"
"13301100","ADMINISTRAÇÃO - D","51a61aa265288bf828fe48a51f938c19","2805","80-100","7,579","6-8","12","6","8,063","485,992","4,388","264,51","199"
"13301100","ADMINISTRAÇÃO - D","09ce3de93c0ade838fc17c98e1cbdf79","990","20-40","5,188","4-6","11","5","8,019","478,037","1,403","83,639","199"
"13301100","ADMINISTRAÇÃO - D","340934d6917c90339b67f5b691314db1","1935","60-80","6,476","6-8","11","5","7,969","468,957","2,391","140,715","199"
"13301100","ADMINISTRAÇÃO - D","ba0371296f9e02e4c1ec50f2d688bb78","2925","80-100","7,308","6-8","11","5","8,894","637,061","5,365","384,291","199"
