"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","773b928542b8d42c877c458a6767b8f5","1410","20-40","3,173","2-4","15","7","7,6","445,331","0,447","26,223","20"
"15121100","ENGENHARIA AGRÍCOLA - D","820b32b6dde0e092e35b546c00237986","2880","60-80","4,202","4-6","15","7","6,389","161,219","1,177","29,71","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b47198e3db01b0fff145101f7521777b","1950","40-60","3,057","2-4","15","7","6,748","245,441","0,614","22,324","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f34ba65524cfef17e017946e11aef132","3630","80-100","4,809","4-6","15","7","6,738","243,131","1,892","68,256","20"
"15121100","ENGENHARIA AGRÍCOLA - D","e945818ebf9917cef886a1c6f0e6bd90","4005","80-100","6,577","6-8","15","7","7,226","357,768","2,832","140,229","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a7035f7630f273e9780d75e02bbd444c","4329","80-100","5,897","4-6","15","7","6,849","269,237","1,06","41,668","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1c688071ab807a35d1407c5cb5e7f04f","3090","60-80","5,854","4-6","14","7","7,207","353,297","1,035","50,731","20"
"15121100","ENGENHARIA AGRÍCOLA - D","82a91e2188f311f98926c507cd3928ee","420","0-20","1,342","0-2","14","7","7,157","341,501","0,111","5,295","20"
"15121100","ENGENHARIA AGRÍCOLA - D","12960491c4789cc38acab5336ec40e10","3792","80-100","5,524","4-6","14","7","7,504","422,978","2,046","115,304","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5ab8cd39a3241bc1c91a227c6f5f3655","3885","80-100","7,357","6-8","13","6","7,47","414,904","4,134","229,605","20"
"15121100","ENGENHARIA AGRÍCOLA - D","80accb1a9c63f40ec5f0bb8d7851c0f1","2310","40-60","4,914","4-6","13","6","7,555","434,881","1,072","61,69","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4d410a41bfe5de6ddee4ef99fcba218b","1245","20-40","2,803","2-4","13","6","6,895","280,024","0,588","23,863","20"
"15121100","ENGENHARIA AGRÍCOLA - D","8b690da31829043f92386750d16a78ee","2670","60-80","5,019","4-6","13","6","7,206","353,042","2,354","115,325","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1b9572cab99da6dfbab84fe355930191","3525","80-100","5,01","4-6","13","6","6,165","108,78","1,086","19,16","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3637752aa6edf36aca3097dce09cca28","1425","20-40","3,849","2-4","13","6","7,208","353,535","0,943","46,269","20"
"15121100","ENGENHARIA AGRÍCOLA - D","cd81635ad3ce407dd5b5b921a7175eb8","1710","40-60","3,774","2-4","13","6","6,261","131,289","1,01","21,174","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1e50b9a33700e175e8352b9fd096b3ff","2205","40-60","5,952","4-6","13","6","6,939","290,407","1,61","67,375","20"
