"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","5e30c4dcca43ea9cc50650c34d99e48e","3045","80-100","7,302","6-8","11","5","8,034","540,933","5,495","369,98","28"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","2cb3023d7b2b0d2562cb5a761cf76d24","3000","80-100","6,506","6-8","14","7","7,602","444,254","3,531","206,39","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","3573520a99b28dbefe886cb599924bf1","3045","80-100","6,438","6-8","14","7","7,404","394,245","3,544","188,693","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","db3a21ce322538d1277addff4b68127f","3000","80-100","7,085","6-8","12","6","7,814","498,045","4,452","283,786","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","a2d40fbb331ce8cd73069545d478a94f","3015","80-100","8,11","8-10","10","5","8,334","629,758","6,383","482,329","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","921553bb833424e6cda2318d2a22ae31","2865","80-100","6,694","6-8","10","5","7,497","417,766","4,906","273,372","23"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","114b977dc54d199103d9a88bb2f6c9c8","2970","80-100","7,004","6-8","12","6","7,997","490,619","4,492","275,582","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","aeafc873bae1d7fd37f2a8c0ae77260c","2910","80-100","7,787","6-8","10","5","7,913","467,914","6,047","357,554","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","07db63a7c3687c20017645a72d8e45ca","3000","80-100","8,003","8-10","10","5","8,146","530,865","6,33","412,483","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","25707018bc4e447d3d50fa421fd7cc1f","2985","80-100","8,229","8-10","10","5","8,56","642,482","6,616","496,617","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","e5792372ddcaaffe61f1275332409d85","2790","80-100","6,817","6-8","10","5","7,346","314,744","4,913","210,505","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","908dc03a1949ec8da75f42c83828c11b","2985","80-100","8,48","8-10","10","5","8,48","621,04","6,819","499,341","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","828cf49fc8bc8db5818498a03f5ab481","2985","80-100","7,75","6-8","10","5","7,922","470,13","6,213","368,739","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","85f62b0a0edf428df76bee3ea8d8de57","3045","80-100","8,237","8-10","10","5","8,292","570,191","6,702","460,861","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","4e6ddedf0bc3a4ac175f0742c283e68e","3030","80-100","7,701","6-8","10","5","7,932","472,851","6,227","371,221","44"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","6097f420c8cdb0b96da48ca0ac95845e","3045","80-100","5,442","4-6","15","7","7,74","529,955","2,794","191,274","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","5c3c77036dc0bb45d8b7397f1e664433","2850","80-100","5,606","4-6","11","5","6,628","277,217","3,526","147,476","19"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","21120f96bbbc4ec8df5e0f0d620547d3","3000","80-100","5,442","4-6","12","6","6,868","335,596","3,241","158,349","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","f694917c4c9ddd54ff3ed49744c96b69","2985","80-100","7,499","6-8","10","5","7,74","573,555","5,868","434,809","12"
