"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","8fe3b4beb37ebe0a5f66d715c229b4cd","3165","80-100","6,554","6-8","11","5","7,683","424,034","4,06","224,099","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","f69ea267f3a3e46f701e7d9ac3caf4bf","2835","80-100","5,99","4-6","11","5","6,877","261,603","3,642","138,531","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","1043083d6b73ced2a268610683ac1bcb","2190","60-80","6,842","6-8","11","5","7,873","462,433","3,974","233,429","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","20d384b52de2827a1d8624518eb4d244","3105","80-100","7,916","6-8","11","5","8,419","572,441","4,729","321,526","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","434d1c3adef2dad011a88c88fed2d8a8","1605","40-60","5,001","4-6","11","5","6,993","284,94","1,4","57,049","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","7c2dcac7d1dd5ba4e9590c79c7584ce5","840","20-40","2,926","2-4","11","5","6,807","247,582","0,417","15,155","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","571049d034bf4260404f568d7e4234ab","3045","80-100","6,623","6-8","11","5","7,741","435,722","4,242","238,795","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","e842643b94ced72373d698a1df192b23","3105","80-100","6,905","6-8","11","5","7,47","381,256","4,384","223,745","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","1ffa37d8930ff3169d03510f799034df","2730","80-100","5,875","4-6","11","5","7,101","306,71","3,472","149,976","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","735b059f7ebedc9452821578e5ef604f","3225","80-100","7,336","6-8","11","5","7,784","444,356","4,783","273,047","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","b2f56fc742081c1860cf9f8c7817f1c4","3105","80-100","7,443","6-8","9","4","7,726","432,733","6,028","337,643","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","483fed401d5c919e9bac5717e9fea9a2","3105","80-100","7,338","6-8","9","4","7,884","464,684","5,812","342,523","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","3f380f82e89c2954eed621737705d837","3105","80-100","8,27","8-10","9","4","8,458","580,168","6,73","461,689","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","043f7372aa66e41deb7c50b5c57c2e67","2805","80-100","7,378","6-8","9","4","7,984","484,844","5,682","345,048","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","d8e6fe2ca07c4cdfb882c4b27daad478","3105","80-100","8,092","8-10","9","4","8,204","529,108","5,965","384,693","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","3d7662bab0bc0123218567a4f010cec2","3105","80-100","8,497","8-10","9","4","8,71","631,122","6,932","502,238","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","74620621e87dbbb753f81683e335d7e7","3255","80-100","8,859","8-10","9","4","8,859","661,099","7,723","576,288","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","3c1d42c82aa2f7d621a8d4aeb88275e9","1740","40-60","5,126","4-6","9","4","6,987","283,841","2,039","82,833","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","d033024854c8380409e17cb590d9197e","1530","40-60","5,178","4-6","9","4","6,684","222,829","1,697","56,564","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","be4e9d5ebd7735ee57b5dfccf6f2e0ff","2415","60-80","6,589","6-8","9","4","7,561","399,6","4,027","212,818","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","bbac0cfe31a32bb30156802d414d6613","3105","80-100","7,778","6-8","9","4","7,931","474,081","6,375","381,059","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","86b94731e9c81b4b2d6e22a5cf4b2e76","3135","80-100","8,037","8-10","9","4","8,343","557,106","6,581","439,455","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","b20f79c077dfd05a2569fb42841a2a4e","2640","80-100","8,477","8-10","7","3","8,477","584,035","8,237","567,51","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","5665b2739ea7358f98129710d2bf1483","2400","60-80","7,82","6-8","7","3","8,141","516,308","6,849","434,371","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","a8a0825c1ed8b90b46d646596ade1fd6","2520","80-100","7,819","6-8","7","3","7,948","477,533","7,201","432,628","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","4ab57ff2e44d8566a35bbc97b6bd9061","2640","80-100","8,272","8-10","7","3","8,272","542,684","7,855","515,344","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","ca9f98468d70a48ff82b0d138a93563e","2490","80-100","7,547","6-8","7","3","7,623","411,973","6,665","360,211","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","92da3e5b5ba1b53011257d3e9a1eddc5","840","20-40","5,486","4-6","7","3","7,007","287,886","1,633","67,099","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","a4e6d3c65e25470c0b10cd3bb04e42ac","1860","40-60","6,77","6-8","7","3","7,473","381,845","4,174","213,259","107"
"51201110","CIÊNCIAS BIOLÓGICAS (LIC) - D","d5825268690c8e7a31e06819ca571051","2130","60-80","6,701","6-8","7","3","7,411","369,184","4,853","241,765","107"
