"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","f18f9686c4ce77f534793fa906009835","3015","80-100","6,739","6-8","11","5","7,507","420,324","4,733","265,026","23"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","ce7d142c5d9897a0e827545b887c05a2","2985","80-100","7,832","6-8","11","5","7,956","479,359","5,673","341,797","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","690737815763766a5229147e109ff9df","2985","80-100","6,895","6-8","11","5","7,399","328,992","4,848","215,561","44"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","4c3d29f81de32c52662ee9879a97f3f0","3000","80-100","5,667","4-6","12","6","6,656","283,486","3,457","147,24","19"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","f5537c279e76e16bc694276a48e9b0d0","1710","40-60","4,831","4-6","10","5","7,235","260,515","1,948","70,158","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","cfc9657bda754116b6fcc35793b51fd6","2970","80-100","7,178","6-8","10","5","8,032","472,706","5,144","302,732","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","05813efd344266b20258ec7a269bf4df","2760","80-100","6,879","6-8","10","5","7,722","390,317","4,968","251,12","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9d8bc191a1135d566a7dc126d7de6ea2","2820","80-100","7,072","6-8","10","5","7,838","421,085","5,289","284,132","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","3a5d82c4e4bf6e7d97930d46309cfa0e","2910","80-100","7,175","6-8","10","5","7,881","432,485","4,92","270,017","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","fc38da3718d770fca82c5686ad451cbf","1905","60-80","5,377","4-6","10","5","7,605","358,996","2,432","114,795","10"
