"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","cbfd8227ed0687e67e4b18b8c89915e9","2670","80-100","5,339","4-6","13","6","7,411","367,375","1,94","96,185","199"
"13301100","ADMINISTRAÇÃO - D","0c1b6d69baf61800a4a70d598f73bad0","840","20-40","8,245","8-10","13","6","8,543","573,235","0,824","55,323","199"
"13301100","ADMINISTRAÇÃO - D","95222e5209b2359828f81bdff1e39e8b","2865","80-100","4,594","4-6","13","6","7,344","355,222","2,481","119,983","199"
"13301100","ADMINISTRAÇÃO - D","022d5e96f47623949f0d772ed578c6d1","1785","40-60","2,999","2-4","13","6","7,177","324,913","0,941","42,601","199"
"13301100","ADMINISTRAÇÃO - D","37907b4865efd6ce9cb9c4599d5f69da","2865","80-100","5,808","4-6","13","6","7,745","428,056","2,756","152,321","199"
"13301100","ADMINISTRAÇÃO - D","873c1f2eab299eca4ff23b518a6ec5ca","645","20-40","3,883","2-4","12","6","7,433","371,329","0,417","20,809","199"
"13301100","ADMINISTRAÇÃO - D","228521af110a2fa6969d1d014866e19d","825","20-40","4,382","4-6","12","6","7,74","427,237","0,781","43,134","199"
"13301100","ADMINISTRAÇÃO - D","8309f30dcd44913d3c46808482680576","2385","60-80","7,06","6-8","12","6","7,878","452,416","2,125","122,007","199"
"13301100","ADMINISTRAÇÃO - D","f8874df86dd78314b807b0fb1f5c3756","2865","80-100","7,618","6-8","12","6","8,416","550,113","4,953","323,786","199"
"13301100","ADMINISTRAÇÃO - D","b4da6ac40b035b51284b200814f49110","2865","80-100","5,378","4-6","12","6","7,406","366,456","3,246","160,605","199"
"13301100","ADMINISTRAÇÃO - D","dc2e6d24e7cdc4c6497b4da50db50f59","1050","20-40","2,034","2-4","12","6","7,4","365,409","0,231","11,418","199"
"13301100","ADMINISTRAÇÃO - D","cd984a1ff646d3c05661fff4b15360d4","561","0-20","3,485","2-4","11","5","8,439","554,42","0,547","35,936","199"
"13301100","ADMINISTRAÇÃO - D","6f4ab32b05e241da6155430126b974d5","2865","80-100","8,413","8-10","11","5","8,59","581,722","4,236","286,851","199"
"13301100","ADMINISTRAÇÃO - D","f3633dcde040b96a9a50478ed0edb6fe","0","0-20","0,128","0-2","11","5","","","","","199"
"13301100","ADMINISTRAÇÃO - D","3a761c067f3688a6fd76085284df56f9","1245","20-40","6,452","6-8","11","5","7,877","452,17","1,438","82,533","199"
"13301100","ADMINISTRAÇÃO - D","c59700d2814ae0fbe8bec867fed42c69","1425","40-60","6,235","6-8","11","5","8,083","489,639","1,511","91,555","199"
"13301100","ADMINISTRAÇÃO - D","d635c98f3642f94e62e645e08b367fd0","510","0-20","2,052","2-4","10","5","6,475","197,253","0,229","6,972","199"
"13301100","ADMINISTRAÇÃO - D","c2028672472287747f3d4b7e6227da04","1137","20-40","8,836","8-10","10","5","8,971","651,075","2,261","164,117","199"
"13301100","ADMINISTRAÇÃO - D","2a6608505e14269e98d486efd3058e1a","2805","80-100","6,108","6-8","10","5","7,658","412,397","4,321","232,669","199"
"13301100","ADMINISTRAÇÃO - D","ef6dabe5f950c13438541482158abd1b","120","0-20","1,057","0-2","10","5","7,0","292,67","0,029","1,208","199"
"13301100","ADMINISTRAÇÃO - D","a6b3e4025a12712e2949c531cf8b133a","1305","40-60","7,179","6-8","10","5","7,779","434,386","2,25","125,664","199"
"13301100","ADMINISTRAÇÃO - D","4911c72808482162263a4d8cb0cbecb4","450","0-20","3,521","2-4","10","5","7,347","355,71","0,437","21,146","199"
"13301100","ADMINISTRAÇÃO - D","f5e3e9fd01fc1e1fc2aca565edb6680d","1665","40-60","5,447","4-6","10","5","7,714","422,584","2,237","122,538","199"
"13301100","ADMINISTRAÇÃO - D","7d23839bc6e94200f432f6c1d66b3d1f","2145","60-80","4,927","4-6","10","5","6,752","247,653","2,266","83,121","199"
"13301100","ADMINISTRAÇÃO - D","02b5e593590868a7d68ccc2e06fc76c9","3105","80-100","5,391","4-6","10","5","7,9","456,333","0,037","2,165","199"
"13301100","ADMINISTRAÇÃO - D","9c61ea344b08842d078ec0b64227d7b7","2910","80-100","4,767","4-6","10","5","","","","","199"
"13301100","ADMINISTRAÇÃO - D","05c7f4b30e5c471326ef52141d751143","3165","80-100","6,629","6-8","10","5","","","","","199"
"13301100","ADMINISTRAÇÃO - D","dc5b9a79b4e474873438350341a5477f","945","20-40","8,784","8-10","9","4","8,784","617,109","2,623","184,255","199"
"13301100","ADMINISTRAÇÃO - D","85745e04c74b9c9f6c04b522b645f26c","1890","40-60","5,428","4-6","9","4","7,229","334,235","3,073","142,081","199"
"13301100","ADMINISTRAÇÃO - D","c84dc7d39bd2a61b1b28368ae01e6a4a","2205","60-80","7,09","6-8","9","4","7,668","414,198","4,539","245,197","199"
"13301100","ADMINISTRAÇÃO - D","8561b38a1dc9566add7c310fbe19fb6c","2214","60-80","6,761","6-8","8","4","7,877","452,211","0,953","54,719","199"
"13301100","ADMINISTRAÇÃO - D","a153ab8fffa3655dc1c26ba2e6d64cfb","1125","20-40","6,292","6-8","8","4","8,167","504,874","2,286","141,305","199"
"13301100","ADMINISTRAÇÃO - D","928754b34e195b21efdb151e5793d465","1245","20-40","5,554","4-6","8","4","7,172","324,0","1,844","83,294","199"
"13301100","ADMINISTRAÇÃO - D","2108079fe8c0bf064ca1517262e656cc","390","0-20","4,429","4-6","8","4","7,031","298,265","0,546","23,166","199"
"13301100","ADMINISTRAÇÃO - D","c5fc8034dec86b78162b626f96a9d6fb","1485","40-60","5,839","4-6","8","4","7,179","325,182","2,459","111,372","199"
"Cód. Curso","Curso","3392f73a4c81393e3c9801f85cb86044","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","e0ef22dc7903e8cd8643667c5df3dfac","1125","20-40","5,043","4-6","8","4","8,077","488,58","1,516","91,725","199"
"13301100","ADMINISTRAÇÃO - D","845058cf4b436147de87fb5007cc42f4","1605","40-60","4,743","4-6","8","4","7,161","322,037","2,272","102,187","199"
"13301100","ADMINISTRAÇÃO - D","de2472ac656869bcc7251cebe5776895","1665","40-60","5,932","4-6","8","4","7,237","335,756","2,726","126,49","199"
"13301100","ADMINISTRAÇÃO - D","d6beea21fa62b3a8cc3ce2aa63a2d703","2085","60-80","6,454","6-8","8","4","7,686","417,347","4,021","218,377","199"
"13301100","ADMINISTRAÇÃO - D","95086282f428fb9e5f4aa4b1b3160261","1365","40-60","4,483","4-6","8","4","6,382","180,364","1,5","42,387","199"
"13301100","ADMINISTRAÇÃO - D","dc47c08120c7d151edcb15b702383e5e","1305","40-60","4,927","4-6","8","4","7,547","392,163","1,853","96,272","199"
"13301100","ADMINISTRAÇÃO - D","f227d40235e119dceba7713d67e2abf7","255","0-20","3,215","2-4","8","4","7,724","424,242","0,109","5,99","199"
"13301100","ADMINISTRAÇÃO - D","0e33947cf1848ee85eb109687afc0f78","2880","80-100","7,737","6-8","8","4","","","","","199"
"13301100","ADMINISTRAÇÃO - D","84cfb9273b9594a1f729c422e882aa56","3297","80-100","7,552","6-8","8","4","8,8","619,996","0,607","42,74","199"
"13301100","ADMINISTRAÇÃO - D","2110f4e69b379f56805b982425fa004e","1605","40-60","8,661","8-10","7","3","8,661","594,707","4,934","338,784","199"
"13301100","ADMINISTRAÇÃO - D","880dc282bd25afe900acc319dfa45201","1785","40-60","6,199","6-8","7","3","7,856","448,386","3,79","216,301","199"
"13301100","ADMINISTRAÇÃO - D","e3e59ae0a296ec21377fcbfd47472654","1065","20-40","6,002","6-8","7","3","7,277","343,126","2,342","110,406","199"
"13301100","ADMINISTRAÇÃO - D","dbd0af3382e396ecfc096f75b754abe3","690","20-40","5,811","4-6","7","3","7,958","466,927","1,689","99,102","199"
"13301100","ADMINISTRAÇÃO - D","fb1493dab5629b67875ccc5da2271667","1365","40-60","7,066","6-8","7","3","7,765","431,753","4,734","263,22","199"
"13301100","ADMINISTRAÇÃO - D","a14b48a832f75da1d9eb9ca6c5829dde","1731","40-60","7,235","6-8","7","3","8,022","478,509","1,929","115,085","199"
"13301100","ADMINISTRAÇÃO - D","14fe9de9d09f60b9779c9c18fbb3d7ab","2463","60-80","8,191","8-10","7","3","7,998","474,099","5,543","328,572","199"
"13301100","ADMINISTRAÇÃO - D","b2ac48dba742f8ebf793b8548e783378","1725","40-60","7,464","6-8","7","3","7,872","451,304","5,022","287,906","199"
"13301100","ADMINISTRAÇÃO - D","1afc9aae3366823f8fcc93dbf7791dc4","1260","20-40","6,168","6-8","7","3","7,686","417,365","0,614","33,35","199"
"13301100","ADMINISTRAÇÃO - D","9ae30ccdfdd1440b2b23bd7a5ceef92e","1125","20-40","6,625","6-8","7","3","8,099","492,508","2,306","140,237","199"
"13301100","ADMINISTRAÇÃO - D","66474ba25db6bd52ba3d9108e9d5b647","150","0-20","6,571","6-8","7","3","7,84","445,422","0,32","18,159","199"
"13301100","ADMINISTRAÇÃO - D","279959aef69c1c6de95881ac50f59627","1785","40-60","6,253","6-8","7","3","7,394","364,339","3,707","182,649","199"
"13301100","ADMINISTRAÇÃO - D","1326908fffaf57318d9c64a4f438799d","2895","80-100","6,678","6-8","7","3","","","","","199"
"13301100","ADMINISTRAÇÃO - D","c87b1929855d49ada54e9c763b11e78a","2865","80-100","7,369","6-8","7","3","","","","","199"
"13301100","ADMINISTRAÇÃO - D","7a128764ca85ea34b0e0c9d578ac7089","2865","80-100","7,238","6-8","7","3","","","","","199"
"13301100","ADMINISTRAÇÃO - D","a0f4b9d4cfb2c49903c8e2b5f4913bc8","1785","40-60","7,142","6-8","6","3","7,891","454,652","4,803","276,765","199"
"13301100","ADMINISTRAÇÃO - D","8422bd5fc0115916e5cf682c61f4f6c5","270","0-20","8,033","8-10","6","3","8,033","480,579","0,7","41,87","199"
"13301100","ADMINISTRAÇÃO - D","3c1d6b4c50ce4d3bed2df80f6d543f97","795","20-40","5,687","4-6","6","3","8,115","495,447","1,385","84,561","199"
"13301100","ADMINISTRAÇÃO - D","7fa4ac7fe5c281239f82da6cec790b37","1785","40-60","6,165","6-8","6","3","7,126","315,592","4,338","192,114","199"
"13301100","ADMINISTRAÇÃO - D","de24f67f4ba39c89332b35d7dd9f5eb9","1005","20-40","4,789","4-6","6","3","6,681","234,587","1,541","54,101","199"
"13301100","ADMINISTRAÇÃO - D","79e907c86ed21f34dc4941f00327a673","0","0-20","0,0","0-2","6","3","","","","","199"
"13301100","ADMINISTRAÇÃO - D","5b992fdb5b6d7fc27512960c2a8124ca","135","0-20","1,344","0-2","6","3","6,589","217,91","0,064","2,125","199"
"13301100","ADMINISTRAÇÃO - D","ca6449e5a4452c22e083a65f5422fbd4","1065","20-40","4,242","4-6","6","3","6,556","211,94","1,547","50,009","199"
"13301100","ADMINISTRAÇÃO - D","cafebf7ca021047865794132dd674435","240","0-20","1,89","0-2","6","3","6,35","174,469","0,12","3,288","199"
"13301100","ADMINISTRAÇÃO - D","9af27d8e1dd73a93b3c468463499c519","1065","20-40","7,423","6-8","6","3","8,149","501,659","2,54","156,377","199"
