"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"11104120","DESIGN - D","5dacac9d48ed65216c27e4ded8e61ef1","2580","80-100","7,222","6-8","16","8","7,915","540,633","3,63","247,971","115"
"11104120","DESIGN - D","2564cb58fd78a472f1fe21fb5f200784","2410","80-100","7,105","6-8","14","7","7,989","556,007","2,525","175,752","115"
"11104120","DESIGN - D","9abd938658fa4beaf3cd68bc84b40e30","2720","80-100","6,395","6-8","14","7","7,521","458,823","3,037","185,276","115"
"11104120","DESIGN - D","28d3e12c5db72276c293a267f3a94ed1","2630","80-100","7,678","6-8","14","7","7,946","547,125","4,416","304,073","115"
"11104120","DESIGN - D","94ff22a54b289aaa31f40b0156e3af79","2540","80-100","5,932","4-6","13","6","6,977","345,946","2,724","135,082","115"
"11104120","DESIGN - D","27ad14731071ada255c6a84de43260c3","2600","80-100","6,678","6-8","13","6","7,484","451,277","3,165","190,863","115"
"11104120","DESIGN - D","83ce3f97cefa3166912c5eb24c509251","2460","80-100","5,364","4-6","13","6","7,123","376,333","2,402","126,915","115"
"11104120","DESIGN - D","86a01d1758517cff5df561354a10555b","2820","80-100","6,331","6-8","13","6","7,508","456,164","3,293","200,078","115"
"11104120","DESIGN - D","64d292f328e59b74f1853cff9ffab513","2540","80-100","6,261","6-8","12","6","6,919","333,852","3,299","159,171","115"
"11104120","DESIGN - D","bc40e9c5cedb68639c02e4a56acfb422","2460","80-100","7,759","6-8","12","6","7,892","535,973","4,761","323,315","115"
"11104120","DESIGN - D","4cdc410bf85c8af2f9565bc0bc7ee29a","2780","80-100","7,395","6-8","12","6","7,776","511,747","4,28","281,717","115"
"11104120","DESIGN - D","baf5c2d469f9e603c652de57b5547da9","2540","80-100","6,255","6-8","12","6","7,546","464,111","3,221","198,087","115"
"11104120","DESIGN - D","51e53dd9df6b8e6e078dc01be3ede055","2010","60-80","5,093","4-6","12","6","7,327","418,572","2,079","118,779","115"
"11104120","DESIGN - D","8f022387ade29c26637816b7310bd31e","2730","80-100","7,715","6-8","12","6","7,97","552,065","5,593","387,4","115"
"11104120","DESIGN - D","fdf6154aca66c54bf71f61066508a0fc","3493","80-100","8,409","8-10","12","6","8,409","643,171","5,749","439,731","115"
"11104120","DESIGN - D","e7105629333f789aeadd2e318303efee","3620","80-100","9,104","8-10","12","6","9,104","787,557","6,735","582,588","115"
"11104120","DESIGN - D","de5b3b878fe1704611085e47fa92c2e9","2570","80-100","7,146","6-8","12","6","7,877","532,892","4,006","270,979","115"
"11104120","DESIGN - D","bb4585adda5f2ff582971940c1ec5420","2850","80-100","6,987","6-8","12","6","7,464","447,175","4,057","243,037","115"
"11104120","DESIGN - D","59201c3ff447314be24cad45abc50b6f","2810","80-100","6,936","6-8","12","6","7,407","435,182","3,961","232,711","115"
"11104120","DESIGN - D","f67fe69ae9c2c5303cfd6d976c6febe8","2630","80-100","7,222","6-8","12","6","7,454","445,079","4,054","242,078","115"
"11104120","DESIGN - D","299de76bb76a718257ecf62898541832","2120","80-100","5,501","4-6","12","6","7,238","400,211","2,304","127,385","115"
"11104120","DESIGN - D","27a299e2a3ca904b105ccc5d37715268","1130","40-60","3,812","2-4","12","6","6,553","258,006","0,715","28,16","115"
"11104120","DESIGN - D","ae56e4bd1f78f1d67b9db1ba76840435","2570","80-100","7,697","6-8","11","5","7,827","522,473","5,212","347,911","115"
"11104120","DESIGN - D","f4c9f5d06414b946a2202ccda5b1d5f3","2650","80-100","6,553","6-8","11","5","7,33","419,19","3,834","219,246","115"
"11104120","DESIGN - D","c1dd531b5cd1b64ce30d895ff810fcb5","2570","80-100","7,618","6-8","11","5","7,859","528,976","4,59","308,966","115"
"11104120","DESIGN - D","77c76ac8fa9958f6114fceac563bfc3f","2560","80-100","6,868","6-8","11","5","7,256","403,875","4,05","225,446","115"
"11104120","DESIGN - D","a5a1737ece64650b91ff0636246ec5fc","2420","80-100","6,347","6-8","11","5","7,544","463,727","3,469","213,234","115"
"11104120","DESIGN - D","8670a927a3adf403c4b46946445ff817","2470","80-100","7,318","6-8","11","5","7,674","490,601","4,684","299,482","115"
"11104120","DESIGN - D","25883895e36f13e6d89333227fc2f250","2650","80-100","6,835","6-8","11","5","7,517","458,075","4,574","278,741","115"
"11104120","DESIGN - D","4ec5ce8b9b380420771fb943b894e10f","2810","80-100","8,133","8-10","11","5","8,133","585,956","5,737","413,328","115"
"11104120","DESIGN - D","b2f313f316200ea70358180c1f5e740a","2330","80-100","5,87","4-6","11","5","6,768","302,573","2,875","128,556","115"
"11104120","DESIGN - D","76a3b92e703ac265f3ee1295fad6397e","2560","80-100","6,192","6-8","11","5","6,779","304,876","3,68","165,505","115"
"11104120","DESIGN - D","5c29e06f13f9edf6e414cdca5af72b18","2780","80-100","6,888","6-8","11","5","7,199","392,046","4,417","240,523","115"
"11104120","DESIGN - D","c99fb0a540cc25d686af2d34dd343c8f","2840","80-100","7,556","6-8","11","5","7,656","486,982","4,911","312,397","115"
"11104120","DESIGN - D","3daac8cdbcd2bcfddd5b361df1698f4f","2720","80-100","7,363","6-8","11","5","7,674","490,714","4,403","281,552","115"
"Cód. Curso","Curso","595e3a22aa6cc8f740bacb6357077b1a","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"11104120","DESIGN - D","08a10d378dae2dfd86ee0afd251d01c9","2540","80-100","6,785","6-8","11","5","7,31","415,08","4,003","227,291","115"
"11104120","DESIGN - D","a6edf9517c4bf21394b3b8d65c16db9b","2530","80-100","7,23","6-8","11","5","7,478","450,038","4,165","250,675","115"
"11104120","DESIGN - D","044189bf8a0d38eeb8e45a38837f35bb","2420","80-100","6,619","6-8","10","5","7,151","382,074","4,128","220,556","115"
"11104120","DESIGN - D","b7510f36eca31c298458f684c2ccdfc5","2430","80-100","6,817","6-8","10","5","7,35","423,373","4,125","237,588","115"
"11104120","DESIGN - D","5acad52fd6b3fc8bbf0e1452d35a0301","2600","80-100","7,687","6-8","10","5","8,196","598,967","5,284","386,188","115"
"11104120","DESIGN - D","16afe83ce001ecc0ab8dd3a720bd9075","2820","80-100","7,076","6-8","10","5","7,364","426,413","4,842","280,353","115"
"11104120","DESIGN - D","cad6b62c04110545df0fcf0f0cf2be92","2760","80-100","6,592","6-8","10","5","7,368","427,116","4,292","248,792","115"
"11104120","DESIGN - D","d9ff345da297208602209970ecbf3a56","2840","80-100","7,759","6-8","10","5","7,864","530,021","5,549","374,007","115"
"11104120","DESIGN - D","cd61624295d98cce66738e4714328294","1200","40-60","4,381","4-6","10","5","6,873","324,476","1,331","62,857","115"
"11104120","DESIGN - D","2be1e587a7dda506a82a385e2399619d","2580","80-100","7,077","6-8","10","5","7,559","466,779","4,731","292,143","115"
"11104120","DESIGN - D","7eb18137e58a31f0022eaa2e85085936","1670","60-80","4,746","4-6","10","5","7,256","403,84","1,693","94,206","115"
"11104120","DESIGN - D","eb952856456a154ab07baaab102f1e88","2450","80-100","6,866","6-8","10","5","7,421","438,114","4,279","252,641","115"
"11104120","DESIGN - D","b8ef618dff3745cb9d2ace93b5a04028","1360","40-60","5,265","4-6","10","5","7,104","372,44","1,377","72,195","115"
"11104120","DESIGN - D","990fed5e309b65d2bcb46b9485a6f5c1","2090","60-80","5,377","4-6","10","5","6,976","345,802","2,825","140,039","115"
"11104120","DESIGN - D","95523a7506862a65aa8e2ec09242084a","2550","80-100","7,145","6-8","10","5","7,566","468,225","4,545","281,285","115"
"11104120","DESIGN - D","83dd0cf11302f83865c24bd152398d02","2260","80-100","8,488","8-10","9","4","8,488","659,543","6,358","494,033","115"
"11104120","DESIGN - D","8078761b704af45a4f4e56342892cca5","1920","60-80","5,781","4-6","9","4","6,684","285,147","2,729","116,424","115"
"11104120","DESIGN - D","32ae8618ce97a2e8862799521c029e07","1730","60-80","5,681","4-6","9","4","7,141","380,043","3,04","161,798","115"
"11104120","DESIGN - D","fec2f6ac2347bbd7f775c19b02c4b98d","1680","60-80","5,03","4-6","9","4","7,222","396,852","2,319","127,409","115"
"11104120","DESIGN - D","5dfa6f720a4338b009ab443cdf520914","630","20-40","2,808","2-4","9","4","6,705","289,487","0,688","29,693","115"
"11104120","DESIGN - D","34150405e68ff86750d6892ab42e55f7","2650","80-100","7,921","6-8","9","4","8,103","579,794","6,052","433,049","115"
"11104120","DESIGN - D","0b6d39b0ca28e4d134f774a47b322642","2160","80-100","7,068","6-8","9","4","8,244","608,974","4,136","305,497","115"
"11104120","DESIGN - D","aaba0b630ad241e28bf5636953531158","1610","60-80","5,424","4-6","9","4","7,423","438,564","2,392","141,315","115"
"11104120","DESIGN - D","b6ff30d9be7f58ca6b20e5e8700e8dfa","1760","60-80","5,41","4-6","9","4","7,093","369,991","2,38","124,136","115"
"11104120","DESIGN - D","e6c2e67a6c912a61a8fe09105ed239fd","2820","80-100","8,294","8-10","9","4","8,294","619,449","6,598","492,743","115"
"11104120","DESIGN - D","8d39da8633ab86f8695b441f2c319509","1700","60-80","5,877","4-6","9","4","7,483","451,009","3,657","220,41","115"
"11104120","DESIGN - D","c6978bb1fcff1fab9d0899b603a75b92","1940","60-80","6,748","6-8","9","4","8,368","634,618","4,26","323,112","115"
"11104120","DESIGN - D","cf130fbe748a2e918e80cc4fb84518ce","2030","60-80","6,606","6-8","9","4","7,488","452,096","3,852","232,575","115"
"11104120","DESIGN - D","93424a8d664fe504e9b4453228df964e","1170","40-60","5,583","4-6","9","4","7,958","549,639","1,563","107,955","115"
"11104120","DESIGN - D","9abfa65c3566205fd518965a1a866dbb","2450","80-100","7,188","6-8","9","4","7,645","484,71","5,026","318,65","115"
"11104120","DESIGN - D","cb8e96a70e0654ed9553520af5a7bb95","1320","40-60","4,076","4-6","9","4","6,725","293,687","1,269","55,426","115"
"11104120","DESIGN - D","110a526643e2749ebfa29fc5c4d66698","2030","60-80","5,885","4-6","9","4","7,055","362,219","3,426","175,904","115"
"11104120","DESIGN - D","12829387c124622ccb7bf39456274952","2120","80-100","5,945","4-6","9","4","6,943","339,019","3,536","172,653","115"
"11104120","DESIGN - D","ba7ba058b1af883073927b457e069203","2210","80-100","5,951","4-6","9","4","6,993","349,263","1,895","94,666","115"
"11104120","DESIGN - D","c307cc8cb2d83aa1181e5ac85dd1d605","2200","80-100","7,02","6-8","9","4","7,827","522,48","4,165","277,992","115"
"11104120","DESIGN - D","629ffcaa175d1cfcbbf374bc2b05d31e","1910","60-80","7,548","6-8","9","4","8,009","560,288","5,452","381,398","115"
"Cód. Curso","Curso","595e3a22aa6cc8f740bacb6357077b1a","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"11104120","DESIGN - D","78215ab8bc3962c28fa9f6c7da82354c","1340","40-60","5,272","4-6","8","4","6,66","280,134","1,723","72,485","115"
"11104120","DESIGN - D","7e0e986fd209f7e6fb13c6eb3c20fa88","1890","60-80","6,657","6-8","8","4","7,472","448,729","4,638","278,514","115"
"11104120","DESIGN - D","d457a051db7c510365dfef4c7a4f7904","1620","60-80","4,73","4-6","8","4","6,327","211,11","2,284","76,195","115"
"11104120","DESIGN - D","3a0454d717950fb378df641376c98d84","1440","40-60","7,401","6-8","8","4","7,697","495,342","3,918","252,174","115"
"11104120","DESIGN - D","28243b58cae2ad11bf09e16b2d28651b","1760","60-80","8,438","8-10","8","4","8,438","649,177","4,621","355,536","115"
"11104120","DESIGN - D","7d378f98dc10e112d620b0530fabf45e","1370","40-60","6,293","6-8","8","4","6,751","299,104","2,932","129,889","115"
"11104120","DESIGN - D","836e87e77e9b1a26c06372cbe89136a2","2380","80-100","7,089","6-8","8","4","7,189","390,013","5,464","296,442","115"
"11104120","DESIGN - D","2a9b1d0cf1dd8ae529378daf934c008a","2570","80-100","6,512","6-8","8","4","7,308","414,735","1,798","102,041","115"
"11104120","DESIGN - D","18400c69d93ef0cbf1d036aba47dcabb","2120","80-100","7,374","6-8","8","4","7,919","541,428","4,531","309,807","115"
"11104120","DESIGN - D","814e30224ecd5594db744f19275e115e","2120","80-100","7,237","6-8","8","4","7,771","510,749","4,905","322,382","115"
"11104120","DESIGN - D","715ad8099a077c5d5de030b9ffcf34bf","2240","80-100","6,742","6-8","8","4","7,293","411,647","4,775","269,52","115"
"11104120","DESIGN - D","e48053fefb11b5d713352eff6e119576","2300","80-100","7,393","6-8","8","4","7,393","432,35","6,441","376,668","115"
"11104120","DESIGN - D","054990dfc117947a86f331b3ed957e46","1740","60-80","5,902","4-6","7","3","6,603","268,338","3,606","146,54","115"
"11104120","DESIGN - D","78906b4a8cb5750f4cf23a4c2f2c3162","2240","80-100","8,287","8-10","7","3","8,312","623,173","6,864","514,589","115"
"11104120","DESIGN - D","b5531ea90d633a57452979618facf138","1820","60-80","7,119","6-8","7","3","7,831","523,206","4,701","314,098","115"
