"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"11104120","DESIGN - D","af7a5fe7ba986c4bb168abdd198ec1dd","2880","80-100","7,314","6-8","18","9","7,97","552,166","3,418","236,789","115"
"11104120","DESIGN - D","a9bca9cad86cabb7a92dc8cea28b3c35","2530","80-100","7,102","6-8","16","8","7,944","546,765","2,497","171,847","115"
"11104120","DESIGN - D","77ea246e09a7a3f40afab27f4602c311","2840","80-100","5,955","4-6","15","7","6,936","337,566","2,555","124,357","115"
"11104120","DESIGN - D","3f496aedf59c5331976383c25816e7e3","2840","80-100","6,534","6-8","15","7","7,425","439,059","2,973","175,776","115"
"11104120","DESIGN - D","c836a2ba0e57d6d4f6e3e2ae1a3029bd","2820","80-100","5,467","4-6","15","7","7,112","374,061","2,35","123,597","115"
"11104120","DESIGN - D","5d532a01555f9d559511da8d5a4f777b","2840","80-100","6,318","6-8","14","7","7,541","463,02","3,233","198,493","115"
"11104120","DESIGN - D","004044be881ea9fa13fd3d021a13d68e","2360","80-100","5,65","4-6","14","7","7,264","405,473","2,456","137,087","115"
"11104120","DESIGN - D","3b172f8fa10c99dbd0a21afd81d3067e","2710","80-100","6,097","6-8","13","6","7,322","417,605","3,082","175,806","115"
"11104120","DESIGN - D","f82449c34443717047254c870c135ece","2800","80-100","6,961","6-8","13","6","7,338","421,014","3,948","226,494","115"
"11104120","DESIGN - D","33789acc3801acd1df47a6391e024232","2870","80-100","6,35","6-8","13","6","7,405","434,775","3,359","197,243","115"
"11104120","DESIGN - D","62b2bdaeb77bcc058e4c9f74f2ef09e1","2770","80-100","6,774","6-8","13","6","7,417","437,24","4,314","254,305","115"
"11104120","DESIGN - D","f1a3da50d4ba929c9c5dec4631b4d582","2720","80-100","6,003","6-8","13","6","6,806","310,399","2,96","134,983","115"
"11104120","DESIGN - D","bf727743b6052901a4ef69d840a93165","2540","80-100","6,548","6-8","13","6","7,31","415,08","3,52","199,903","115"
"11104120","DESIGN - D","c171021bcb6760954fe1add1d1e77a26","2840","80-100","6,692","6-8","12","6","7,172","386,405","3,921","211,262","115"
"11104120","DESIGN - D","a58880f0ba7af440139ab799256e12c0","2490","80-100","6,57","6-8","12","6","7,298","412,62","3,71","209,751","115"
"11104120","DESIGN - D","b41ad6e7854c8c709c52a843f74df28c","2760","80-100","7,035","6-8","12","6","7,481","450,639","4,197","252,836","115"
"11104120","DESIGN - D","b4331b0a4dcc21d6b13b29eb7fab67e0","1910","60-80","4,505","4-6","12","6","7,12","375,654","1,547","81,619","115"
"11104120","DESIGN - D","b3288a9b1df33efa13ba85674cf32cac","2630","80-100","5,484","4-6","12","6","6,849","319,343","2,907","135,533","115"
"11104120","DESIGN - D","0a95dfe1b361731e8e82c655cb6087f3","2880","80-100","7,019","6-8","12","6","7,399","433,568","4,043","236,939","115"
"11104120","DESIGN - D","37b3a4dc6b06725fb98b086d22861f24","2590","80-100","8,467","8-10","11","5","8,467","655,303","5,815","450,024","115"
"11104120","DESIGN - D","9924a2dffa6984a779d3ead62fec71c2","2370","80-100","5,889","4-6","11","5","6,744","297,606","2,827","124,749","115"
"11104120","DESIGN - D","75b7cd8ccc655a681c63b420942846b2","2270","80-100","5,984","4-6","11","5","7,178","387,617","3,417","184,53","115"
"11104120","DESIGN - D","92094485f4881bcd36a2aa1788ebef7e","1680","60-80","4,561","4-6","11","5","7,222","396,852","1,832","100,674","115"
"11104120","DESIGN - D","0dd4b9069d0c99765555ace1db31d44a","2890","80-100","7,862","6-8","11","5","8,034","565,376","4,937","347,402","115"
"11104120","DESIGN - D","8b1ebfd47d8b680dd7986f44a446bfd9","2610","80-100","7,204","6-8","11","5","8,253","610,765","4,017","297,328","115"
