"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"11104100","DESENHO INDUSTRIAL - D","1fe2509b9ef04d3f6aca205a7963ff61","3620","80-100","6,667","6-8","16","8","7,496","","3,59","","1"
"11104100","DESENHO INDUSTRIAL - D","fcc0d68812923366745a77b71441b21e","2205","60-80","4,116","4-6","16","8","7,179","","1,237","","1"
"11104100","DESENHO INDUSTRIAL - D","e51b80590e8affc5ddcf48acbe2a4ea9","3125","80-100","7,902","6-8","15","7","8,294","","2,27","","1"
"11104100","DESENHO INDUSTRIAL - D","d1ec11277142d1432274a3a10a7c190d","3455","80-100","6,306","6-8","15","7","7,871","","2,919","","1"
"11104100","DESENHO INDUSTRIAL - D","e71f3d042f40310b55412b71dc1562c9","3398","80-100","6,213","6-8","15","7","7,323","","2,52","","1"
"11104100","DESENHO INDUSTRIAL - D","a1a608124a5af9b4b8133861f9d9e441","3100","80-100","5,239","4-6","14","7","7,675","","2,216","","1"
"11104100","DESENHO INDUSTRIAL - D","79ac34c1992c8ac2881350a0f73e36a8","2815","80-100","4,103","4-6","14","7","6,96","","1,722","","1"
"11104100","DESENHO INDUSTRIAL - D","175f92e748aa4b9004f43d01f6a2283f","2400","60-80","4,332","4-6","14","7","7,56","","1,588","","1"
"11104100","DESENHO INDUSTRIAL - D","99d08fd0b4e7621fce8684b1581c9350","1660","40-60","5,295","4-6","14","7","6,968","","1,019","","1"
"11104100","DESENHO INDUSTRIAL - D","f153a3e346fb852e1bf1a2671bd717e0","3280","80-100","5,301","4-6","14","7","7,4","","2,39","","1"
"11104100","DESENHO INDUSTRIAL - D","f4e92723b3400433c266672c37847490","3350","80-100","5,721","4-6","14","7","7,373","","2,76","","1"
"11104100","DESENHO INDUSTRIAL - D","5c149febe51600a6da507cdd7d30b7c3","2781","60-80","7,521","6-8","14","7","8,001","","3,583","","1"
"11104100","DESENHO INDUSTRIAL - D","7cf071d94f67b6055eca9c30c32a3fa2","2640","60-80","4,788","4-6","13","6","7,493","","2,009","","1"
"11104100","DESENHO INDUSTRIAL - D","662d9452101a06bbc07281b0365fe3fe","2670","60-80","6,855","6-8","13","6","8,378","","3,341","","1"
"11104100","DESENHO INDUSTRIAL - D","754e6e715d6d9a4bc32f99cacc19c3f4","3470","80-100","7,684","6-8","13","6","7,86","","4,581","","1"
"11104100","DESENHO INDUSTRIAL - D","627ec0b0054c767f9c3e2431fdf0cd78","3545","80-100","6,775","6-8","12","6","7,396","","4,393","","1"
"11104100","DESENHO INDUSTRIAL - D","764db175024cf2d3c99027a1c691dd03","1790","40-60","4,209","4-6","12","6","6,774","","1,303","","1"
"11104100","DESENHO INDUSTRIAL - D","1c28399b8f0df10a61ee2cc134afa094","1320","20-40","3,433","2-4","12","6","7,553","","0,882","","1"
"11104100","DESENHO INDUSTRIAL - D","c614de8e2e30cd9150a585c63652a1ba","3395","80-100","6,988","6-8","12","6","7,524","","3,985","","1"
